@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute numTotalMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
2,5,false,true,0,38,0.39473684210526316,15,129,true,3,0.4,0.0,true,false,false,false,false,2,1.0,0.10000894534394847,0.03571428571428571,8.498076751051078E-4,5.367206369084891E-4,0.04611324805438769,0.010152965381518919,5.814473566508633E-4,0.09844351015296539,9.8398783433223E-4,5.814473566508633E-4,0.0,12,0,0,7,0,refactored
2,5,false,true,0,38,0.2894736842105263,11,105,true,2,0.36363636363636365,0.0,true,false,false,false,false,2,1.0,0.10000894534394847,0.03571428571428571,8.498076751051078E-4,5.367206369084891E-4,0.04611324805438769,0.010152965381518919,5.814473566508633E-4,0.09844351015296539,9.8398783433223E-4,5.814473566508633E-4,0.0,8,0,0,5,0,refactored
2,5,false,true,0,38,0.2894736842105263,11,105,true,2,0.36363636363636365,0.0,true,false,false,false,false,2,1.0,0.10000894534394847,0.03571428571428571,8.498076751051078E-4,5.367206369084891E-4,0.04611324805438769,0.010152965381518919,5.814473566508633E-4,0.09844351015296539,9.8398783433223E-4,5.814473566508633E-4,0.0,8,0,0,5,0,refactored
7,266,true,false,0,46,1.0,46,322,true,11,0.1,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.0625,8.498076751051078E-4,1.3418015922712228E-4,0.0433401914303605,0.01136058681456302,8.498076751051078E-4,0.09915913766884336,0.0,0.0,0.0,254,173,4,50,2,refactored
7,266,true,false,0,71,1.0,71,402,true,17,0.06666666666666667,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.0625,8.498076751051078E-4,1.3418015922712228E-4,0.0433401914303605,0.01136058681456302,8.498076751051078E-4,0.09915913766884336,0.0,0.0,0.0,254,174,3,50,2,refactored
7,266,true,false,0,71,1.0,71,402,true,17,0.06666666666666667,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.0625,8.498076751051078E-4,1.3418015922712228E-4,0.0433401914303605,0.01136058681456302,8.498076751051078E-4,0.09915913766884336,0.0,0.0,0.0,254,174,3,50,2,refactored
7,266,true,false,0,46,1.0,46,322,true,11,0.1,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.0625,8.498076751051078E-4,1.3418015922712228E-4,0.0433401914303605,0.01136058681456302,8.498076751051078E-4,0.09915913766884336,0.0,0.0,0.0,254,173,4,50,2,refactored
7,266,true,false,0,46,1.0,46,322,true,11,0.1,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.05357142857142857,6.261740763932373E-4,8.94534394847482E-5,0.04615797477413006,0.01288129528580374,6.261740763932373E-4,0.09938277126755524,0.0,0.0,0.0,254,173,4,50,2,refactored
7,266,true,false,0,71,1.0,71,402,true,17,0.06666666666666667,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.05357142857142857,6.261740763932373E-4,8.94534394847482E-5,0.04615797477413006,0.01288129528580374,6.261740763932373E-4,0.09938277126755524,0.0,0.0,0.0,254,174,3,50,2,refactored
7,266,true,false,0,46,1.0,46,322,true,11,0.1,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.05357142857142857,6.261740763932373E-4,8.94534394847482E-5,0.04615797477413006,0.01288129528580374,6.261740763932373E-4,0.09938277126755524,0.0,0.0,0.0,254,173,4,50,2,refactored
7,266,true,false,0,77,1.0,77,418,true,23,0.06382978723404255,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.05357142857142857,6.261740763932373E-4,8.94534394847482E-5,0.04615797477413006,0.01288129528580374,6.261740763932373E-4,0.09938277126755524,0.0,0.0,0.0,257,174,3,48,2,refactored
7,266,true,false,0,77,1.0,77,418,true,23,0.06382978723404255,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.05357142857142857,6.261740763932373E-4,8.94534394847482E-5,0.04615797477413006,0.01288129528580374,6.261740763932373E-4,0.09938277126755524,0.0,0.0,0.0,257,174,3,48,2,refactored
3,25,true,false,0,30,0.43333333333333335,13,88,false,0,0.2857142857142857,0.0,false,true,true,false,false,3,1.0,0.10000894534394847,0.0625,0.0031308703819661866,4.0254047768136685E-4,0.04342964486984525,0.011852580731729135,0.0031308703819661866,0.0968780749619823,0.0,0.0,0.0031308703819661866,0,0,0,0,0,refactored
2,9,true,false,0,30,1.0,30,212,true,3,0.2,0.0,false,true,true,false,false,3,1.0,0.10000894534394847,0.0625,0.0031308703819661866,4.0254047768136685E-4,0.04342964486984525,0.011852580731729135,0.0031308703819661866,0.0968780749619823,0.0,0.0031308703819661866,0.0,30,0,0,13,0,refactored
23,427,true,false,0,13,1.0,13,95,false,0,0.25,0.125,false,true,true,false,true,6,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,4.4726719742374093E-4,0.046918329009750424,0.013373289202969854,0.0011181679935593524,0.09889077735038912,0.0,0.0,0.0,36,18,1,12,0,refactored
23,427,true,false,0,13,1.0,13,95,false,0,0.25,0.125,false,true,true,false,true,6,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,4.4726719742374093E-4,0.046918329009750424,0.013373289202969854,0.0011181679935593524,0.09889077735038912,0.0,0.0,0.0,36,18,1,12,0,refactored
23,427,true,false,0,13,1.0,13,95,false,0,0.25,0.125,false,true,true,false,true,6,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,4.4726719742374093E-4,0.046918329009750424,0.013373289202969854,0.0011181679935593524,0.09889077735038912,0.0,0.0,0.0,36,18,1,12,0,refactored
23,427,true,false,0,13,1.0,13,95,false,0,0.25,0.125,false,true,true,false,true,6,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,4.4726719742374093E-4,0.046918329009750424,0.013373289202969854,0.0011181679935593524,0.09889077735038912,0.0,0.0,0.0,36,18,1,12,0,refactored
23,427,true,false,0,13,1.0,13,95,false,0,0.25,0.125,false,true,true,false,true,6,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,4.4726719742374093E-4,0.046918329009750424,0.013373289202969854,0.0011181679935593524,0.09889077735038912,0.0,0.0,0.0,36,18,1,12,0,refactored
4,0,true,true,0,46,0.41304347826086957,19,116,true,5,0.5882352941176471,0.0,true,true,true,true,false,3,1.0,3.1308703819661864E-4,0.008928571428571428,4.47267197423741E-5,4.47267197423741E-5,1.789068789694964E-4,8.94534394847482E-5,4.47267197423741E-5,2.6836031845424457E-4,0.0,0.0,0.0,10,2,3,1,0,refactored
3,0,true,false,0,46,1.0,46,306,true,10,0.5641025641025641,0.0,false,true,true,true,false,2,1.0,3.1308703819661864E-4,0.008928571428571428,4.47267197423741E-5,4.47267197423741E-5,1.789068789694964E-4,8.94534394847482E-5,4.47267197423741E-5,2.6836031845424457E-4,0.0,0.0,4.47267197423741E-5,244,59,21,47,0,refactored
2,1,true,false,0,23,1.0,23,164,true,2,0.2,0.06666666666666667,false,true,true,false,true,2,1.0,0.0020127023884068344,0.0,0.0,0.0,8.498076751051078E-4,8.94534394847482E-5,0.0,0.0020127023884068344,0.0,0.0,0.0,5,0,0,1,0,refactored
3,3,true,true,0,32,0.28125,9,95,true,2,0.2222222222222222,0.0,true,true,true,false,true,2,1.0,0.0020127023884068344,0.0,0.0,0.0,8.498076751051078E-4,8.94534394847482E-5,0.0,0.0020127023884068344,0.0,0.0,0.0,0,0,0,0,0,refactored
5,0,true,true,0,16,0.625,10,85,true,4,0.1,0.0,true,false,false,false,true,1,1.0,0.04141694248143841,0.008928571428571428,1.3418015922712228E-4,0.0,0.019321942928705607,0.005098846050630647,0.0,0.09826460327399589,0.0016996153502102157,0.0,0.0,2,0,0,2,0,refactored
5,0,true,false,0,16,1.0,16,122,true,5,0.14285714285714285,0.0,false,false,false,false,true,0,1.0,0.04141694248143841,0.008928571428571428,1.3418015922712228E-4,0.0,0.019321942928705607,0.005098846050630647,0.0,0.09826460327399589,0.0016996153502102157,0.0,0.0,5,1,0,4,0,refactored
2,0,true,true,0,136,0.14705882352941177,20,173,true,7,0.09090909090909091,0.0,true,true,true,true,false,6,1.0,0.10000894534394847,0.044642857142857144,0.0026836031845424457,4.0254047768136685E-4,0.04463726630288935,0.010555505859200287,0.0026836031845424457,0.09732534215940603,0.0,0.0026836031845424457,0.0,38,0,0,14,1,refactored
2,5,true,false,0,84,1.0,84,560,true,16,0.21666666666666667,0.0,false,true,true,false,false,12,1.0,0.10000894534394847,0.03571428571428571,0.0022810627068610787,4.4726719742374093E-4,0.040030414169424815,0.009213704266929064,0.0022810627068610787,0.0977278826370874,0.0,0.0022810627068610787,0.0,50,0,4,16,1,refactored
2,5,true,false,0,84,0.39285714285714285,33,268,true,5,0.39285714285714285,0.0,false,true,true,false,false,12,1.0,0.10000894534394847,0.03571428571428571,0.0022810627068610787,4.4726719742374093E-4,0.040030414169424815,0.009213704266929064,0.0022810627068610787,0.0977278826370874,0.0,0.0022810627068610787,0.0,0,0,0,0,0,refactored
2,5,true,true,0,84,0.21428571428571427,18,163,true,2,0.6666666666666666,0.0,true,true,true,false,false,9,1.0,0.10000894534394847,0.03571428571428571,0.0022810627068610787,4.4726719742374093E-4,0.040030414169424815,0.009213704266929064,0.0022810627068610787,0.0977278826370874,0.0,0.0022810627068610787,0.0,0,0,0,0,0,refactored
3,10,true,false,0,107,0.12149532710280374,13,109,false,0,0.5,0.0,false,true,true,false,false,8,1.0,0.10000894534394847,0.044642857142857144,6.261740763932373E-4,8.94534394847482E-5,0.043966365506753737,0.010421325699973163,6.261740763932373E-4,0.09938277126755524,0.0,0.0,6.261740763932373E-4,24,17,1,8,0,refactored
2,13,true,true,0,72,0.3333333333333333,24,201,true,14,0.04,0.0,true,true,true,false,false,6,1.0,0.10000894534394847,0.05357142857142857,7.156275158779856E-4,1.3418015922712228E-4,0.04405581894623848,0.012478754808122373,7.156275158779856E-4,0.0992933178280705,0.0,7.156275158779856E-4,0.0,10,0,0,5,0,refactored
2,13,true,true,0,72,0.19444444444444445,14,76,true,10,0.0,0.0,true,true,true,false,false,4,1.0,0.10000894534394847,0.05357142857142857,7.156275158779856E-4,1.3418015922712228E-4,0.04405581894623848,0.012478754808122373,7.156275158779856E-4,0.0992933178280705,0.0,7.156275158779856E-4,0.0,12,0,1,5,0,refactored
7,53,true,false,0,16,1.0,16,63,false,0,0.4,0.0,false,true,true,false,true,4,1.0,0.10000894534394847,0.03571428571428571,0.0020574291081492083,7.603542356203596E-4,0.043876912067268986,0.01212094105018338,0.0020574291081492083,0.09795151623579927,0.0,0.0,0.0,7,5,0,1,0,refactored
2,5,true,false,0,13,1.0,13,85,true,1,0.0,0.0,false,true,true,false,false,2,1.0,0.10000894534394847,0.05357142857142857,0.0012523481527864746,4.0254047768136685E-4,0.04718668932820467,0.011673673852759638,0.0012523481527864746,0.098756597191162,0.0,0.0012523481527864746,0.0,1,0,0,1,0,refactored
2,9,true,true,0,833,0.055222088835534214,46,362,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,false,4,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0016548886304678415,0.0,0,0,0,0,0,refactored
2,9,true,true,0,833,0.05162064825930372,43,418,true,9,0.025,0.025,true,true,true,false,false,8,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0016548886304678415,0.0,25,0,0,6,0,refactored
2,25,true,false,0,621,0.9967793880837359,619,4575,true,199,0.05595667870036101,0.005415162454873646,false,true,true,false,false,15,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0016548886304678415,0.0,269,0,6,54,3,refactored
4,91,true,true,0,621,0.04508856682769726,28,194,true,2,0.05263157894736842,0.0,true,true,true,false,false,5,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,102,55,3,22,2,refactored
6,64,true,true,0,821,0.025578562728380026,21,205,true,2,0.05263157894736842,0.0,true,true,true,false,false,8,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,240,125,6,66,6,refactored
6,72,true,true,0,833,0.021608643457382955,18,186,true,1,0.0,0.0,true,true,true,false,false,8,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,274,174,5,77,8,refactored
2,13,true,true,0,800,0.1575,126,1154,true,18,0.03669724770642202,0.045871559633027525,true,true,true,false,false,5,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0016548886304678415,0.0,26,0,0,4,0,refactored
2,13,true,true,0,800,0.1575,126,1154,true,18,0.03669724770642202,0.045871559633027525,true,true,true,false,false,5,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0016548886304678415,0.0,26,0,0,4,0,refactored
4,75,true,false,0,821,1.0,821,6469,true,226,0.04594594594594595,0.00945945945945946,false,true,true,false,false,17,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,2762,1024,48,691,74,refactored
4,75,true,false,0,833,1.0,833,6614,true,229,0.048582995951417005,0.017543859649122806,false,true,true,false,false,17,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,2330,1118,41,587,53,refactored
6,163,true,true,0,236,0.07203389830508475,17,133,true,2,0.07692307692307693,0.0,true,true,true,false,false,2,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,15,9,1,9,0,refactored
6,163,true,true,0,236,0.07203389830508475,17,133,true,2,0.07692307692307693,0.0,true,true,true,false,false,2,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,15,9,1,9,0,refactored
3,39,true,true,0,236,0.08898305084745763,21,176,true,2,0.0625,0.0,true,true,true,false,false,3,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0016548886304678415,1,1,0,1,0,refactored
3,39,true,true,0,236,0.08898305084745763,21,176,true,2,0.0625,0.0,true,true,true,false,false,3,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0016548886304678415,1,1,0,1,0,refactored
6,223,true,true,0,833,0.14285714285714285,119,863,true,47,0.036036036036036036,0.0,true,true,true,false,false,14,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,0,0,0,0,0,refactored
6,223,true,true,0,833,0.4177671068427371,348,2576,true,136,0.04892966360856269,0.0030581039755351682,true,true,true,false,false,18,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,30,24,0,9,0,refactored
6,223,true,true,0,833,0.4177671068427371,348,2576,true,136,0.04892966360856269,0.0030581039755351682,true,true,true,false,false,18,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,30,24,0,9,0,refactored
4,75,true,true,0,833,0.4177671068427371,348,2576,true,136,0.04892966360856269,0.0030581039755351682,true,true,true,false,false,18,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,30,16,0,9,0,refactored
