@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute numTotalMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
2,0,false,false,false,false,1.0,0.006190530780694715,0.013333333333333334,3.4391837670526195E-4,1.1463945890175398E-4,3.4391837670526195E-4,1.1463945890175398E-4,0.0,0.005846612403989453,3.4391837670526195E-4,0.0,0.0,42,0.0,0.047619047619047616,0.3333333333333333,0.023809523809523808,refactored
2,5,true,true,true,false,1.0,0.0029806259314456036,0.013333333333333334,2.2927891780350797E-4,1.1463945890175398E-4,2.2927891780350797E-4,1.1463945890175398E-4,2.2927891780350797E-4,0.0027513470136420956,0.0,2.2927891780350797E-4,0.0,4,0.0,0.0,1.0,0.0,refactored
3,0,true,true,true,true,1.0,0.013183537773701709,0.02666666666666667,0.0012610340479192938,3.4391837670526195E-4,0.0018342313424280637,5.731972945087699E-4,0.0012610340479192938,0.011922503725782414,0.0,0.0,0.0012610340479192938,32,0.8125,0.09375,0.21875,0.03125,refactored
3,0,true,true,true,true,1.0,0.013183537773701709,0.02666666666666667,0.0012610340479192938,3.4391837670526195E-4,0.0018342313424280637,5.731972945087699E-4,0.0012610340479192938,0.011922503725782414,0.0,0.0,0.0012610340479192938,1,1.0,0.0,0.0,0.0,refactored
2,3,true,true,true,false,1.0,0.017425197753066606,0.02666666666666667,3.4391837670526195E-4,0.0,0.0010317551301157859,4.5855783560701593E-4,3.4391837670526195E-4,0.017081279376361343,0.0,3.4391837670526195E-4,0.0,37,0.0,0.08108108108108109,0.35135135135135137,0.02702702702702703,refactored
2,1,true,true,true,false,1.0,0.012495701020291185,0.0,0.0,0.0,0.0011463945890175398,6.878367534105239E-4,0.0,0.012495701020291185,0.0,0.0,0.0,16,0.0,0.0,0.4375,0.0,refactored
2,1,true,true,true,false,1.0,0.012495701020291185,0.0,0.0,0.0,0.0011463945890175398,6.878367534105239E-4,0.0,0.012495701020291185,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,refactored
2,0,true,true,true,true,1.0,0.03851885819098934,0.04,5.731972945087699E-4,1.1463945890175398E-4,0.0037831021437578815,5.731972945087699E-4,5.731972945087699E-4,0.03794566089648057,0.0,5.731972945087699E-4,0.0,10,0.0,0.0,0.4,0.0,refactored
3,24,true,true,true,false,1.0,0.051931674882494554,0.04,3.4391837670526195E-4,1.1463945890175398E-4,0.0029806259314456036,0.0011463945890175398,3.4391837670526195E-4,0.05158775650578929,0.0,0.0,3.4391837670526195E-4,6,0.0,0.16666666666666666,0.6666666666666666,0.0,refactored
2,0,true,true,true,true,1.0,0.10008024762123123,0.13333333333333333,0.0037831021437578815,0.0013756735068210478,0.011807864266880661,0.0034391837670526195,0.0037831021437578815,0.09629714547747335,0.0,0.0037831021437578815,0.0,6,0.0,0.0,0.6666666666666666,0.0,refactored
2,1,true,true,true,false,1.0,0.10008024762123123,0.013333333333333334,1.1463945890175398E-4,0.0,0.0036684626848561275,0.0017195918835263098,1.1463945890175398E-4,0.09996560816232948,0.0,1.1463945890175398E-4,0.0,17,0.0,0.11764705882352941,0.17647058823529413,0.0,refactored
2,1,true,true,true,false,1.0,0.10008024762123123,0.013333333333333334,1.1463945890175398E-4,0.0,0.0036684626848561275,0.0017195918835263098,1.1463945890175398E-4,0.09996560816232948,0.0,1.1463945890175398E-4,0.0,17,0.0,0.11764705882352941,0.17647058823529413,0.0,refactored
2,0,true,false,false,false,1.0,0.10008024762123123,0.06666666666666667,0.0016049524246245558,2.2927891780350797E-4,0.008024762123122779,0.0022927891780350797,4.5855783560701593E-4,0.09847529519660667,0.0011463945890175398,4.5855783560701593E-4,0.0,19,0.0,0.0,0.3684210526315789,0.0,refactored
2,12,true,true,true,false,1.0,0.10008024762123123,0.013333333333333334,2.2927891780350797E-4,0.0,0.0037831021437578815,0.0018342313424280637,2.2927891780350797E-4,0.09985096870342772,0.0,2.2927891780350797E-4,0.0,28,0.0,0.10714285714285714,0.17857142857142858,0.0,refactored
2,0,true,true,true,true,1.0,0.10008024762123123,0.013333333333333334,1.1463945890175398E-4,0.0,0.0011463945890175398,1.1463945890175398E-4,1.1463945890175398E-4,0.09996560816232948,0.0,1.1463945890175398E-4,0.0,14,0.0,0.0,0.2857142857142857,0.0,refactored
3,10,true,true,true,false,1.0,0.10008024762123123,0.013333333333333334,2.2927891780350797E-4,0.0,0.0025220680958385876,6.878367534105239E-4,2.2927891780350797E-4,0.09985096870342772,0.0,0.0,2.2927891780350797E-4,81,0.41975308641975306,0.09876543209876543,0.18518518518518517,0.012345679012345678,refactored
4,45,true,true,true,false,1.0,0.10008024762123123,0.013333333333333334,3.4391837670526195E-4,0.0,0.0025220680958385876,6.878367534105239E-4,3.4391837670526195E-4,0.09973632924452597,0.0,0.0,0.0,148,0.7364864864864865,0.10810810810810811,0.20270270270270271,0.02702702702702703,refactored
3,26,true,true,true,false,1.0,0.10008024762123123,0.013333333333333334,3.4391837670526195E-4,0.0,0.0025220680958385876,6.878367534105239E-4,3.4391837670526195E-4,0.09973632924452597,0.0,0.0,3.4391837670526195E-4,57,0.2807017543859649,0.08771929824561403,0.14035087719298245,0.017543859649122806,refactored
9,257,true,true,true,false,1.0,0.10008024762123123,0.013333333333333334,2.2927891780350797E-4,0.0,0.0025220680958385876,6.878367534105239E-4,2.2927891780350797E-4,0.09985096870342772,0.0,0.0,0.0,93,0.7419354838709677,0.10752688172043011,0.22580645161290322,0.053763440860215055,refactored
3,0,false,false,false,false,1.0,0.10008024762123123,0.04,0.0012610340479192938,6.878367534105239E-4,0.0021781497191333257,0.0010317551301157859,2.2927891780350797E-4,0.09870457411441018,9.171156712140319E-4,2.2927891780350797E-4,2.2927891780350797E-4,23,0.34782608695652173,0.0,0.30434782608695654,0.0,refactored
2,0,false,false,false,false,1.0,0.10008024762123123,0.04,0.0012610340479192938,6.878367534105239E-4,0.0021781497191333257,0.0010317551301157859,3.4391837670526195E-4,0.09881921357331193,9.171156712140319E-4,3.4391837670526195E-4,0.0,107,0.0,0.056074766355140186,0.21495327102803738,0.0,refactored
2,0,false,false,false,false,1.0,0.10008024762123123,0.04,0.0012610340479192938,6.878367534105239E-4,0.0021781497191333257,0.0010317551301157859,3.4391837670526195E-4,0.09881921357331193,9.171156712140319E-4,3.4391837670526195E-4,0.0,83,0.0,0.04819277108433735,0.1927710843373494,0.0,refactored
3,0,true,true,true,true,1.0,0.10008024762123123,0.04,0.0010317551301157859,2.2927891780350797E-4,0.0022927891780350797,4.5855783560701593E-4,0.0010317551301157859,0.09904849249111544,0.0,0.0,0.0010317551301157859,60,0.2833333333333333,0.06666666666666667,0.21666666666666667,0.03333333333333333,refactored
2,0,true,false,false,false,1.0,0.017425197753066606,0.013333333333333334,2.2927891780350797E-4,1.1463945890175398E-4,0.0035538232259543735,0.0014903129657228018,1.1463945890175398E-4,0.0373724636019718,8.024762123122779E-4,1.1463945890175398E-4,0.0,0,-1,-1,-1,-1,refactored
2,0,true,true,true,true,1.0,0.10008024762123123,0.04,9.171156712140319E-4,2.2927891780350797E-4,0.010776109136764874,0.0024074286369368337,9.171156712140319E-4,0.09916313195001719,0.0,9.171156712140319E-4,0.0,62,0.0,0.12903225806451613,0.1935483870967742,0.03225806451612903,refactored
4,44,true,true,true,false,1.0,0.10008024762123123,0.08,0.0010317551301157859,2.2927891780350797E-4,0.005044136191677175,0.0016049524246245558,0.0010317551301157859,0.09904849249111544,0.0,0.0,0.0,39,0.6666666666666666,0.10256410256410256,0.15384615384615385,0.0,refactored
4,44,true,true,true,false,1.0,0.10008024762123123,0.08,0.0010317551301157859,2.2927891780350797E-4,0.005044136191677175,0.0016049524246245558,0.0010317551301157859,0.09904849249111544,0.0,0.0,0.0,39,0.6666666666666666,0.10256410256410256,0.15384615384615385,0.0,refactored
2,4,true,true,true,false,1.0,0.10008024762123123,0.02666666666666667,2.2927891780350797E-4,1.1463945890175398E-4,0.0011463945890175398,3.4391837670526195E-4,2.2927891780350797E-4,0.09985096870342772,0.0,2.2927891780350797E-4,0.0,28,0.0,0.07142857142857142,0.2857142857142857,0.03571428571428571,refactored
2,1,true,true,true,false,1.0,0.0010317551301157859,0.0,0.0,0.0,2.2927891780350797E-4,0.0,0.0,0.0010317551301157859,0.0,0.0,0.0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,refactored
2,1,true,true,true,false,1.0,0.0010317551301157859,0.0,0.0,0.0,2.2927891780350797E-4,0.0,0.0,0.0010317551301157859,0.0,0.0,0.0,2,0.0,0.5,0.0,0.0,refactored
2,6,true,true,true,false,1.0,0.10008024762123123,0.08,0.0012610340479192938,4.5855783560701593E-4,0.006993006993006993,0.0019488708013298177,0.0012610340479192938,0.09881921357331193,0.0,0.0012610340479192938,0.0,0,-1,-1,-1,-1,refactored
2,6,true,true,true,false,1.0,0.10008024762123123,0.08,0.0012610340479192938,4.5855783560701593E-4,0.006993006993006993,0.0019488708013298177,0.0012610340479192938,0.09881921357331193,0.0,0.0012610340479192938,0.0,0,-1,-1,-1,-1,refactored
2,6,true,true,true,false,1.0,0.10008024762123123,0.08,0.0012610340479192938,4.5855783560701593E-4,0.006993006993006993,0.0019488708013298177,0.0012610340479192938,0.09881921357331193,0.0,0.0012610340479192938,0.0,0,-1,-1,-1,-1,refactored
