refactor1,0.006190530780694715,0.013333333333333334,3.4391837670526195E-4,1.1463945890175398E-4,3.4391837670526195E-4,1.1463945890175398E-4,0.0,0.005846612403989453,3.4391837670526195E-4,0.0,0.0
refactor2,0.0029806259314456036,0.013333333333333334,2.2927891780350797E-4,1.1463945890175398E-4,2.2927891780350797E-4,1.1463945890175398E-4,2.2927891780350797E-4,0.0027513470136420956,0.0,2.2927891780350797E-4,0.0
refactor3,0.013183537773701709,0.02666666666666667,0.0012610340479192938,3.4391837670526195E-4,0.0018342313424280637,5.731972945087699E-4,0.0012610340479192938,0.011922503725782414,0.0,0.0,0.0012610340479192938
refactor4,0.013183537773701709,0.02666666666666667,0.0012610340479192938,3.4391837670526195E-4,0.0018342313424280637,5.731972945087699E-4,0.0012610340479192938,0.011922503725782414,0.0,0.0,0.0012610340479192938
refactor5,0.017425197753066606,0.02666666666666667,3.4391837670526195E-4,0.0,0.0010317551301157859,4.5855783560701593E-4,3.4391837670526195E-4,0.017081279376361343,0.0,3.4391837670526195E-4,0.0
refactor6,0.012495701020291185,0.0,0.0,0.0,0.0011463945890175398,6.878367534105239E-4,0.0,0.012495701020291185,0.0,0.0,0.0
refactor7,0.012495701020291185,0.0,0.0,0.0,0.0011463945890175398,6.878367534105239E-4,0.0,0.012495701020291185,0.0,0.0,0.0
refactor8,0.03851885819098934,0.04,5.731972945087699E-4,1.1463945890175398E-4,0.0037831021437578815,5.731972945087699E-4,5.731972945087699E-4,0.03794566089648057,0.0,5.731972945087699E-4,0.0
refactor9,0.051931674882494554,0.04,3.4391837670526195E-4,1.1463945890175398E-4,0.0029806259314456036,0.0011463945890175398,3.4391837670526195E-4,0.05158775650578929,0.0,0.0,3.4391837670526195E-4
refactor10,0.10008024762123123,0.13333333333333333,0.0037831021437578815,0.0013756735068210478,0.011807864266880661,0.0034391837670526195,0.0037831021437578815,0.09629714547747335,0.0,0.0037831021437578815,0.0
refactor11,0.10008024762123123,0.013333333333333334,1.1463945890175398E-4,0.0,0.0036684626848561275,0.0017195918835263098,1.1463945890175398E-4,0.09996560816232948,0.0,1.1463945890175398E-4,0.0
refactor12,0.10008024762123123,0.013333333333333334,1.1463945890175398E-4,0.0,0.0036684626848561275,0.0017195918835263098,1.1463945890175398E-4,0.09996560816232948,0.0,1.1463945890175398E-4,0.0
refactor13,0.10008024762123123,0.06666666666666667,0.0016049524246245558,2.2927891780350797E-4,0.008024762123122779,0.0022927891780350797,4.5855783560701593E-4,0.09847529519660667,0.0011463945890175398,4.5855783560701593E-4,0.0
refactor14,0.10008024762123123,0.013333333333333334,2.2927891780350797E-4,0.0,0.0037831021437578815,0.0018342313424280637,2.2927891780350797E-4,0.09985096870342772,0.0,2.2927891780350797E-4,0.0
refactor15,0.10008024762123123,0.013333333333333334,1.1463945890175398E-4,0.0,0.0011463945890175398,1.1463945890175398E-4,1.1463945890175398E-4,0.09996560816232948,0.0,1.1463945890175398E-4,0.0
refactor16,0.10008024762123123,0.013333333333333334,2.2927891780350797E-4,0.0,0.0025220680958385876,6.878367534105239E-4,2.2927891780350797E-4,0.09985096870342772,0.0,0.0,2.2927891780350797E-4
refactor17,0.10008024762123123,0.013333333333333334,3.4391837670526195E-4,0.0,0.0025220680958385876,6.878367534105239E-4,3.4391837670526195E-4,0.09973632924452597,0.0,0.0,0.0
