@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute numTotalMultiset real
@attribute numParaMultiset real
@attribute numGappedMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
2,0,true,false,36,22,1.0,22,107,true,6,0.10526315789473684,0.0,false,false,false,false,false,5,1.0,0.1000299715270493,0.03225806451612903,3.7464408811628953E-4,7.49288176232579E-5,0.011014536190618911,0.0033717967930466056,3.7464408811628953E-4,0.09965532743893302,0.0,3.7464408811628953E-4,0.0,14,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,unrefactored
2,3,true,false,9,15,1.0,15,107,false,0,0.6666666666666666,0.0,false,true,true,false,true,0,1.0,0.09298666267046306,0.016129032258064516,7.49288176232579E-5,0.0,6.743593586093212E-4,4.495729057395474E-4,7.49288176232579E-5,0.09291173385283981,0.0,7.49288176232579E-5,0.0,11,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,unrefactored
2,0,false,false,26,13,1.0,13,103,true,2,0.125,0.0,false,false,false,false,false,2,0.9884057971014493,0.1000299715270493,0.04838709677419355,2.997152704930316E-4,1.498576352465158E-4,0.013337329536939908,0.0035965832459163793,0.0,0.09973025625655627,2.997152704930316E-4,0.0,0.0,12,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,unrefactored
2,0,false,false,0,17,1.0,17,166,false,0,0.7,0.0,false,false,false,false,true,2,0.0,0.0011239322643488685,0.0,0.0,0.0,5.994305409860632E-4,2.247864528697737E-4,0.0,0.0011239322643488685,0.0,0.0,0.0,0,-1,-1,-1,-1,-1,-1,unrefactored
2,3,true,false,26,10,1.0,10,60,false,1,0.42857142857142855,0.0,false,true,true,false,true,1,1.0,0.1000299715270493,0.03225806451612903,2.247864528697737E-4,7.49288176232579E-5,0.0017233628053349318,3.7464408811628953E-4,2.247864528697737E-4,0.09980518507417953,0.0,2.247864528697737E-4,0.0,4,1.0,0.0,0.0,0.0,0.25,0.0,unrefactored
2,2,true,false,91,15,1.0,15,84,true,6,0.09090909090909091,0.0,false,true,true,false,false,2,1.0,0.1000299715270493,0.06451612903225806,5.994305409860632E-4,1.498576352465158E-4,0.010490034467256106,0.0032968679754233478,5.994305409860632E-4,0.09943054098606324,0.0,5.994305409860632E-4,0.0,5,1.0,0.0,0.0,0.0,0.8,0.0,unrefactored
2,0,true,false,7,21,1.0,21,107,false,2,0.4375,0.0,false,false,false,false,true,5,1.0,0.048778660272740894,0.0,0.0,0.0,0.0014236475348419003,1.498576352465158E-4,0.0,0.048778660272740894,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.6,0.0,unrefactored
2,13,false,false,94,6,1.0,6,63,false,0,0.6666666666666666,0.0,false,false,false,false,true,3,1.0,0.1000299715270493,0.03225806451612903,1.498576352465158E-4,1.498576352465158E-4,0.005469803686497827,0.0020980068934512213,7.49288176232579E-5,0.09988011389180279,7.49288176232579E-5,7.49288176232579E-5,0.0,9,0.3333333333333333,0.6666666666666666,0.0,0.1111111111111111,0.2222222222222222,0.0,unrefactored
3,0,false,false,25,16,1.0,16,72,true,4,0.0,0.0,false,false,false,false,false,10,0.6588693957115009,0.1000299715270493,0.04838709677419355,5.245017233628053E-4,1.498576352465158E-4,0.012438183725460811,0.00464558669264199,0.0,0.09920575453319347,5.245017233628053E-4,2.997152704930316E-4,0.0,14,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.0,0.42857142857142855,0.0,unrefactored
3,0,false,false,15,28,1.0,28,94,true,6,0.0,0.0,false,false,false,false,false,5,0.2728881024275413,0.1000299715270493,0.06451612903225806,5.245017233628053E-4,7.49288176232579E-5,0.02570058444477746,0.0024726509815675107,0.0,0.09950546980368649,5.245017233628053E-4,0.0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,unrefactored
