@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute cloneEval {refactored, unrefactored}

@data
2,0,false,false,0,18,1.0,18,81,false,1,0.5,0.0,false,unrefactored
2,0,true,false,0,20,1.0,20,102,true,11,0.0,0.0,false,unrefactored
2,1,true,true,0,23,0.6086956521739131,14,77,true,5,0.0,0.0,true,unrefactored
2,0,false,false,0,33,1.0,33,208,false,1,0.45454545454545453,0.0,false,unrefactored
3,0,false,false,0,8,0.875,7,71,false,0,0.6666666666666666,0.0,false,unrefactored
2,0,false,false,0,23,0.9565217391304348,22,113,false,2,0.3333333333333333,0.0,false,unrefactored
2,0,false,false,0,14,1.0,14,110,false,0,0.5454545454545454,0.0,false,unrefactored
2,19,true,false,0,330,0.996969696969697,329,2690,false,0,0.8230088495575221,0.0,false,unrefactored
2,0,true,false,0,43,0.9767441860465116,42,222,true,11,0.030303030303030304,0.0,false,unrefactored
4,6,true,false,0,26,1.0,26,244,false,0,0.5652173913043478,0.0,false,unrefactored
2,0,true,false,0,19,1.0,19,132,true,6,0.0,0.05555555555555555,false,unrefactored
2,0,true,false,0,10,1.0,10,80,true,2,0.0,0.0,false,unrefactored
4,8,true,false,0,8,1.0,8,84,false,0,0.42857142857142855,0.0,false,unrefactored
3,28,true,false,0,30,1.0,30,138,false,2,0.45454545454545453,0.0,false,unrefactored
2,3,true,false,0,13,0.9230769230769231,12,119,false,1,0.7272727272727273,0.0,false,unrefactored
4,0,false,false,0,16,1.0,16,85,true,9,0.0,0.0,false,unrefactored
2,6,true,false,0,21,1.0,21,149,true,4,0.25,0.0,false,unrefactored
2,11,true,false,0,18,1.0,18,109,false,1,0.42857142857142855,0.0,false,unrefactored
7,0,false,false,0,31,0.967741935483871,30,239,false,0,0.5384615384615384,0.0,false,unrefactored
5,32,false,false,0,43,0.9767441860465116,42,290,true,13,0.0,0.13513513513513514,false,unrefactored
2,0,false,false,0,12,0.9166666666666666,11,110,false,0,0.5714285714285714,0.0,false,unrefactored
2,0,false,false,0,16,0.9375,15,137,false,0,0.6666666666666666,0.0,false,unrefactored
2,0,false,true,0,46,0.30434782608695654,14,83,true,3,0.2,0.0,true,unrefactored
2,11,true,false,0,12,0.9166666666666666,11,92,false,0,0.5,0.0,false,unrefactored
2,1,true,false,0,11,1.0,11,136,false,0,0.8,0.0,false,unrefactored
