@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute numTotalMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
2,0,true,false,0,15,1.0,15,84,true,10,0.0,0.0,false,false,false,false,false,10,1.0,0.10000894534394847,0.03571428571428571,6.261740763932373E-4,8.94534394847482E-5,0.04110385544324179,0.011226406655335898,3.1308703819661864E-4,0.0992933178280705,4.0254047768136685E-4,3.1308703819661864E-4,0.0,7,0.0,0.0,0.14285714285714285,0.0,refactored
2,0,false,false,0,70,0.38571428571428573,27,157,false,6,0.15,0.0,false,false,false,false,true,4,1.0,0.10000894534394847,0.026785714285714284,5.814473566508633E-4,0.0,0.03850970569818409,0.010466052419715538,4.91993917166115E-4,0.09933804454781286,1.789068789694964E-4,4.91993917166115E-4,0.0,2,0.0,0.0,0.0,0.0,refactored
6,0,true,true,0,270,0.05555555555555555,15,184,true,4,0.0,0.0,true,true,true,true,true,5,1.0,0.01060023257894266,0.017857142857142856,6.709007961356114E-4,8.94534394847482E-5,0.004741032292691654,0.0011181679935593524,6.709007961356114E-4,0.00992933178280705,0.0,0.0,0.0,76,0.3026315789473684,0.0,0.3157894736842105,0.013157894736842105,refactored
3,34,true,true,0,157,0.14012738853503184,22,125,true,2,0.07692307692307693,0.0,true,true,true,false,false,9,1.0,0.10000894534394847,0.03571428571428571,5.814473566508633E-4,1.3418015922712228E-4,0.03519992843724841,0.009124250827444315,5.814473566508633E-4,0.09942749798729761,0.0,0.0,5.814473566508633E-4,14,0.42857142857142855,0.07142857142857142,0.5714285714285714,0.0,refactored
2,0,true,false,0,29,1.0,29,207,true,6,0.13636363636363635,0.0,false,true,true,true,false,8,1.0,0.10000894534394847,0.017857142857142856,8.94534394847482E-5,4.47267197423741E-5,0.035468288755702654,0.00916897754718669,8.94534394847482E-5,0.09991949190446373,0.0,8.94534394847482E-5,0.0,24,0.0,0.041666666666666664,0.5,0.041666666666666664,refactored
2,0,true,false,0,30,1.0,30,221,true,6,0.13043478260869565,0.0,false,true,true,true,false,9,1.0,0.10000894534394847,0.017857142857142856,8.94534394847482E-5,4.47267197423741E-5,0.035468288755702654,0.00916897754718669,8.94534394847482E-5,0.09991949190446373,0.0,8.94534394847482E-5,0.0,24,0.0,0.041666666666666664,0.5,0.041666666666666664,refactored
2,6,true,false,0,53,1.0,53,354,true,10,0.24390243902439024,0.024390243902439025,false,true,true,false,false,7,1.0,0.10000894534394847,0.017857142857142856,8.94534394847482E-5,4.47267197423741E-5,0.035468288755702654,0.00916897754718669,8.94534394847482E-5,0.09991949190446373,0.0,8.94534394847482E-5,0.0,112,0.0,0.03571428571428571,0.25,0.008928571428571428,refactored
2,0,true,true,0,30,0.3,9,107,true,2,0.1111111111111111,0.0,true,true,true,true,false,5,1.0,0.10000894534394847,0.017857142857142856,8.94534394847482E-5,4.47267197423741E-5,0.035468288755702654,0.00916897754718669,8.94534394847482E-5,0.09991949190446373,0.0,8.94534394847482E-5,0.0,2,0.0,0.0,1.0,0.0,refactored
2,15,true,false,0,11,1.0,11,111,true,4,0.1111111111111111,0.0,false,true,true,false,false,0,1.0,0.10000894534394847,0.026785714285714284,0.0013418015922712228,3.578137579389928E-4,0.03783880490204848,0.01060023257894266,0.0013418015922712228,0.09866714375167725,0.0,0.0013418015922712228,0.0,6,0.0,0.0,0.6666666666666666,0.0,refactored
2,0,true,true,0,191,0.09424083769633508,18,151,true,4,0.0,0.0,true,true,true,true,false,4,1.0,0.04651578853206906,0.03571428571428571,2.6836031845424457E-4,1.3418015922712228E-4,0.017667054298237766,0.004517398693979784,2.6836031845424457E-4,0.046247428213614813,0.0,2.6836031845424457E-4,0.0,0,-1,-1,-1,-1,refactored
2,0,true,true,0,191,0.06806282722513089,13,114,true,3,0.0,0.0,true,true,true,true,false,5,1.0,0.04651578853206906,0.03571428571428571,2.6836031845424457E-4,1.3418015922712228E-4,0.017667054298237766,0.004517398693979784,2.6836031845424457E-4,0.046247428213614813,0.0,2.6836031845424457E-4,0.0,0,-1,-1,-1,-1,refactored
2,0,true,false,0,30,0.7,21,152,true,11,0.1,0.0,false,true,true,true,false,2,1.0,0.10000894534394847,0.03571428571428571,3.578137579389928E-4,1.789068789694964E-4,0.04356382502907237,0.01279184184631899,3.578137579389928E-4,0.09965113158600948,0.0,3.578137579389928E-4,0.0,7,0.0,0.0,0.2857142857142857,0.0,refactored
2,0,true,true,0,62,0.12903225806451613,8,90,true,3,0.3333333333333333,0.0,true,true,true,true,false,3,1.0,0.10000894534394847,0.026785714285714284,6.261740763932373E-4,4.47267197423741E-5,0.04342964486984525,0.010510779139457912,6.261740763932373E-4,0.09938277126755524,0.0,6.261740763932373E-4,0.0,5,0.0,0.0,0.8,0.0,refactored
2,0,true,true,0,114,0.08771929824561403,10,93,true,3,0.0,0.0,true,true,true,true,false,3,1.0,0.10000894534394847,0.026785714285714284,6.261740763932373E-4,4.47267197423741E-5,0.04342964486984525,0.010510779139457912,6.261740763932373E-4,0.09938277126755524,0.0,6.261740763932373E-4,0.0,4,0.0,0.0,0.75,0.0,refactored
3,16,true,false,0,16,1.0,16,109,true,5,0.2,0.0,false,true,true,false,false,12,1.0,0.10000894534394847,0.044642857142857144,6.261740763932373E-4,1.789068789694964E-4,0.039448966812773954,0.00992933178280705,6.261740763932373E-4,0.09938277126755524,0.0,0.0,6.261740763932373E-4,18,0.6111111111111112,0.0,0.3333333333333333,0.05555555555555555,refactored
3,16,true,false,0,16,1.0,16,109,true,5,0.2,0.0,false,true,true,false,false,12,1.0,0.10000894534394847,0.044642857142857144,6.261740763932373E-4,1.789068789694964E-4,0.039448966812773954,0.00992933178280705,6.261740763932373E-4,0.09938277126755524,0.0,0.0,6.261740763932373E-4,18,0.6111111111111112,0.0,0.3333333333333333,0.05555555555555555,refactored
2,5,false,true,0,38,0.39473684210526316,15,129,true,3,0.4,0.0,true,false,false,false,false,2,1.0,0.10000894534394847,0.03571428571428571,8.498076751051078E-4,5.367206369084891E-4,0.04611324805438769,0.010152965381518919,5.814473566508633E-4,0.09844351015296539,9.8398783433223E-4,5.814473566508633E-4,0.0,12,0.0,0.0,0.5833333333333334,0.0,refactored
2,5,false,true,0,38,0.39473684210526316,15,129,true,3,0.4,0.0,true,false,false,false,false,2,1.0,0.10000894534394847,0.03571428571428571,8.498076751051078E-4,5.367206369084891E-4,0.04611324805438769,0.010152965381518919,5.814473566508633E-4,0.09844351015296539,9.8398783433223E-4,5.814473566508633E-4,0.0,12,0.0,0.0,0.5833333333333334,0.0,refactored
2,5,false,true,0,38,0.2894736842105263,11,105,true,2,0.36363636363636365,0.0,true,false,false,false,false,2,1.0,0.10000894534394847,0.03571428571428571,8.498076751051078E-4,5.367206369084891E-4,0.04611324805438769,0.010152965381518919,5.814473566508633E-4,0.09844351015296539,9.8398783433223E-4,5.814473566508633E-4,0.0,8,0.0,0.0,0.625,0.0,refactored
2,5,false,true,0,38,0.2894736842105263,11,105,true,2,0.36363636363636365,0.0,true,false,false,false,false,2,1.0,0.10000894534394847,0.03571428571428571,8.498076751051078E-4,5.367206369084891E-4,0.04611324805438769,0.010152965381518919,5.814473566508633E-4,0.09844351015296539,9.8398783433223E-4,5.814473566508633E-4,0.0,8,0.0,0.0,0.625,0.0,refactored
7,266,true,false,0,46,1.0,46,322,true,11,0.1,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.0625,8.498076751051078E-4,1.3418015922712228E-4,0.0433401914303605,0.01136058681456302,8.498076751051078E-4,0.09915913766884336,0.0,0.0,0.0,254,0.6811023622047244,0.015748031496062992,0.1968503937007874,0.007874015748031496,refactored
7,266,true,false,0,71,1.0,71,402,true,17,0.06666666666666667,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.0625,8.498076751051078E-4,1.3418015922712228E-4,0.0433401914303605,0.01136058681456302,8.498076751051078E-4,0.09915913766884336,0.0,0.0,0.0,254,0.6850393700787402,0.011811023622047244,0.1968503937007874,0.007874015748031496,refactored
7,266,true,false,0,71,1.0,71,402,true,17,0.06666666666666667,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.0625,8.498076751051078E-4,1.3418015922712228E-4,0.0433401914303605,0.01136058681456302,8.498076751051078E-4,0.09915913766884336,0.0,0.0,0.0,254,0.6850393700787402,0.011811023622047244,0.1968503937007874,0.007874015748031496,refactored
7,266,true,false,0,46,1.0,46,322,true,11,0.1,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.0625,8.498076751051078E-4,1.3418015922712228E-4,0.0433401914303605,0.01136058681456302,8.498076751051078E-4,0.09915913766884336,0.0,0.0,0.0,254,0.6811023622047244,0.015748031496062992,0.1968503937007874,0.007874015748031496,refactored
7,266,true,false,0,46,1.0,46,322,true,11,0.1,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.05357142857142857,6.261740763932373E-4,8.94534394847482E-5,0.04615797477413006,0.01288129528580374,6.261740763932373E-4,0.09938277126755524,0.0,0.0,0.0,254,0.6811023622047244,0.015748031496062992,0.1968503937007874,0.007874015748031496,refactored
7,266,true,false,0,71,1.0,71,402,true,17,0.06666666666666667,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.05357142857142857,6.261740763932373E-4,8.94534394847482E-5,0.04615797477413006,0.01288129528580374,6.261740763932373E-4,0.09938277126755524,0.0,0.0,0.0,254,0.6850393700787402,0.011811023622047244,0.1968503937007874,0.007874015748031496,refactored
7,266,true,false,0,46,1.0,46,322,true,11,0.1,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.05357142857142857,6.261740763932373E-4,8.94534394847482E-5,0.04615797477413006,0.01288129528580374,6.261740763932373E-4,0.09938277126755524,0.0,0.0,0.0,254,0.6811023622047244,0.015748031496062992,0.1968503937007874,0.007874015748031496,refactored
7,266,true,false,0,77,1.0,77,418,true,23,0.06382978723404255,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.05357142857142857,6.261740763932373E-4,8.94534394847482E-5,0.04615797477413006,0.01288129528580374,6.261740763932373E-4,0.09938277126755524,0.0,0.0,0.0,257,0.6770428015564203,0.011673151750972763,0.1867704280155642,0.007782101167315175,refactored
7,266,true,false,0,77,1.0,77,418,true,23,0.06382978723404255,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.05357142857142857,6.261740763932373E-4,8.94534394847482E-5,0.04615797477413006,0.01288129528580374,6.261740763932373E-4,0.09938277126755524,0.0,0.0,0.0,257,0.6770428015564203,0.011673151750972763,0.1867704280155642,0.007782101167315175,refactored
3,25,true,false,0,30,0.43333333333333335,13,88,false,0,0.2857142857142857,0.0,false,true,true,false,false,3,1.0,0.10000894534394847,0.0625,0.0031308703819661866,4.0254047768136685E-4,0.04342964486984525,0.011852580731729135,0.0031308703819661866,0.0968780749619823,0.0,0.0,0.0031308703819661866,0,-1,-1,-1,-1,refactored
2,9,true,false,0,30,1.0,30,212,true,3,0.2,0.0,false,true,true,false,false,3,1.0,0.10000894534394847,0.0625,0.0031308703819661866,4.0254047768136685E-4,0.04342964486984525,0.011852580731729135,0.0031308703819661866,0.0968780749619823,0.0,0.0031308703819661866,0.0,30,0.0,0.0,0.43333333333333335,0.0,refactored
22,387,true,false,0,13,1.0,13,95,false,0,0.25,0.125,false,true,true,false,true,6,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,4.4726719742374093E-4,0.046918329009750424,0.013373289202969854,0.0011181679935593524,0.09889077735038912,0.0,0.0,0.0,20,0.8,0.05,0.35,0.0,refactored
22,387,true,false,0,13,1.0,13,95,false,0,0.25,0.125,false,true,true,false,true,6,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,4.4726719742374093E-4,0.046918329009750424,0.013373289202969854,0.0011181679935593524,0.09889077735038912,0.0,0.0,0.0,20,0.8,0.05,0.35,0.0,refactored
22,387,true,false,0,13,1.0,13,95,false,0,0.25,0.125,false,true,true,false,true,6,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,4.4726719742374093E-4,0.046918329009750424,0.013373289202969854,0.0011181679935593524,0.09889077735038912,0.0,0.0,0.0,20,0.8,0.05,0.35,0.0,refactored
22,387,true,false,0,13,1.0,13,95,false,0,0.25,0.125,false,true,true,false,true,6,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,4.4726719742374093E-4,0.046918329009750424,0.013373289202969854,0.0011181679935593524,0.09889077735038912,0.0,0.0,0.0,20,0.8,0.05,0.35,0.0,refactored
22,387,true,false,0,13,1.0,13,95,false,0,0.25,0.125,false,true,true,false,true,6,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,4.4726719742374093E-4,0.046918329009750424,0.013373289202969854,0.0011181679935593524,0.09889077735038912,0.0,0.0,0.0,20,0.8,0.05,0.35,0.0,refactored
4,0,true,true,0,46,0.41304347826086957,19,116,true,5,0.5882352941176471,0.0,true,true,true,true,false,3,1.0,3.1308703819661864E-4,0.008928571428571428,4.47267197423741E-5,4.47267197423741E-5,1.789068789694964E-4,8.94534394847482E-5,4.47267197423741E-5,2.6836031845424457E-4,0.0,0.0,0.0,10,0.2,0.3,0.1,0.0,refactored
3,0,true,false,0,46,1.0,46,306,true,10,0.5641025641025641,0.0,false,true,true,true,false,2,1.0,3.1308703819661864E-4,0.008928571428571428,4.47267197423741E-5,4.47267197423741E-5,1.789068789694964E-4,8.94534394847482E-5,4.47267197423741E-5,2.6836031845424457E-4,0.0,0.0,4.47267197423741E-5,244,0.24180327868852458,0.0860655737704918,0.19262295081967212,0.0,refactored
2,1,true,false,0,23,1.0,23,164,true,2,0.2,0.06666666666666667,false,true,true,false,true,2,1.0,0.0020127023884068344,0.0,0.0,0.0,8.498076751051078E-4,8.94534394847482E-5,0.0,0.0020127023884068344,0.0,0.0,0.0,5,0.0,0.0,0.2,0.0,refactored
2,1,true,true,0,23,0.391304347826087,9,95,true,2,0.2222222222222222,0.0,true,true,true,false,true,2,1.0,0.0020127023884068344,0.0,0.0,0.0,8.498076751051078E-4,8.94534394847482E-5,0.0,0.0020127023884068344,0.0,0.0,0.0,0,-1,-1,-1,-1,refactored
5,0,true,true,0,16,0.625,10,85,true,4,0.1,0.0,true,false,false,false,true,1,1.0,0.04141694248143841,0.008928571428571428,1.3418015922712228E-4,0.0,0.019321942928705607,0.005098846050630647,0.0,0.09826460327399589,0.0016996153502102157,0.0,0.0,2,0.0,0.0,1.0,0.0,refactored
5,0,true,false,0,16,1.0,16,122,true,5,0.14285714285714285,0.0,false,false,false,false,true,0,1.0,0.04141694248143841,0.008928571428571428,1.3418015922712228E-4,0.0,0.019321942928705607,0.005098846050630647,0.0,0.09826460327399589,0.0016996153502102157,0.0,0.0,5,0.2,0.0,0.8,0.0,refactored
2,0,true,true,0,136,0.14705882352941177,20,173,true,7,0.09090909090909091,0.0,true,true,true,true,false,6,1.0,0.10000894534394847,0.044642857142857144,0.0026836031845424457,4.0254047768136685E-4,0.04463726630288935,0.010555505859200287,0.0026836031845424457,0.09732534215940603,0.0,0.0026836031845424457,0.0,38,0.0,0.0,0.3684210526315789,0.02631578947368421,refactored
2,5,true,false,0,84,1.0,84,560,true,16,0.21666666666666667,0.0,false,true,true,false,false,12,1.0,0.10000894534394847,0.03571428571428571,0.0022810627068610787,4.4726719742374093E-4,0.040030414169424815,0.009213704266929064,0.0022810627068610787,0.0977278826370874,0.0,0.0022810627068610787,0.0,50,0.0,0.08,0.32,0.02,refactored
2,5,true,false,0,84,0.39285714285714285,33,268,true,5,0.39285714285714285,0.0,false,true,true,false,false,12,1.0,0.10000894534394847,0.03571428571428571,0.0022810627068610787,4.4726719742374093E-4,0.040030414169424815,0.009213704266929064,0.0022810627068610787,0.0977278826370874,0.0,0.0022810627068610787,0.0,0,-1,-1,-1,-1,refactored
2,5,true,true,0,84,0.21428571428571427,18,163,true,2,0.6666666666666666,0.0,true,true,true,false,false,9,1.0,0.10000894534394847,0.03571428571428571,0.0022810627068610787,4.4726719742374093E-4,0.040030414169424815,0.009213704266929064,0.0022810627068610787,0.0977278826370874,0.0,0.0022810627068610787,0.0,0,-1,-1,-1,-1,refactored
2,0,true,false,0,107,0.12149532710280374,13,109,false,0,0.5,0.0,false,true,true,true,false,8,1.0,0.10000894534394847,0.044642857142857144,6.261740763932373E-4,8.94534394847482E-5,0.043966365506753737,0.010421325699973163,6.261740763932373E-4,0.09938277126755524,0.0,6.261740763932373E-4,0.0,7,0.0,0.14285714285714285,0.2857142857142857,0.0,refactored
2,13,true,true,0,72,0.3333333333333333,24,201,true,14,0.04,0.0,true,true,true,false,false,6,1.0,0.10000894534394847,0.05357142857142857,7.156275158779856E-4,1.3418015922712228E-4,0.04405581894623848,0.012478754808122373,7.156275158779856E-4,0.0992933178280705,0.0,7.156275158779856E-4,0.0,10,0.0,0.0,0.5,0.0,refactored
2,13,true,true,0,72,0.19444444444444445,14,76,true,10,0.0,0.0,true,true,true,false,false,4,1.0,0.10000894534394847,0.05357142857142857,7.156275158779856E-4,1.3418015922712228E-4,0.04405581894623848,0.012478754808122373,7.156275158779856E-4,0.0992933178280705,0.0,7.156275158779856E-4,0.0,12,0.0,0.08333333333333333,0.4166666666666667,0.0,refactored
7,53,true,false,0,16,1.0,16,63,false,0,0.4,0.0,false,true,true,false,true,4,1.0,0.10000894534394847,0.03571428571428571,0.0020574291081492083,7.603542356203596E-4,0.043876912067268986,0.01212094105018338,0.0020574291081492083,0.09795151623579927,0.0,0.0,0.0,7,0.7142857142857143,0.0,0.14285714285714285,0.0,refactored
2,5,true,false,0,13,1.0,13,85,true,1,0.0,0.0,false,true,true,false,false,2,1.0,0.10000894534394847,0.05357142857142857,0.0012523481527864746,4.0254047768136685E-4,0.04718668932820467,0.011673673852759638,0.0012523481527864746,0.098756597191162,0.0,0.0012523481527864746,0.0,1,0.0,0.0,1.0,0.0,refactored
2,9,true,true,0,833,0.055222088835534214,46,362,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,false,4,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0016548886304678415,0.0,0,-1,-1,-1,-1,refactored
2,9,true,true,0,833,0.05162064825930372,43,418,true,9,0.025,0.025,true,true,true,false,false,8,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0016548886304678415,0.0,25,0.0,0.0,0.24,0.0,refactored
2,25,true,false,0,621,0.9967793880837359,619,4575,true,199,0.05595667870036101,0.005415162454873646,false,true,true,false,false,15,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0016548886304678415,0.0,269,0.0,0.022304832713754646,0.20074349442379183,0.011152416356877323,refactored
4,91,true,true,0,621,0.04508856682769726,28,194,true,2,0.05263157894736842,0.0,true,true,true,false,false,5,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,102,0.5392156862745098,0.029411764705882353,0.21568627450980393,0.0196078431372549,refactored
6,64,true,true,0,821,0.025578562728380026,21,205,true,2,0.05263157894736842,0.0,true,true,true,false,false,8,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,240,0.5208333333333334,0.025,0.275,0.025,refactored
4,36,true,true,0,833,0.03601440576230492,30,313,true,4,0.037037037037037035,0.037037037037037035,true,true,true,false,false,9,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,108,0.8240740740740741,0.046296296296296294,0.25,0.009259259259259259,refactored
2,13,true,true,0,800,0.1575,126,1154,true,18,0.03669724770642202,0.045871559633027525,true,true,true,false,false,5,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0016548886304678415,0.0,26,0.0,0.0,0.15384615384615385,0.0,refactored
2,13,true,true,0,800,0.1575,126,1154,true,18,0.03669724770642202,0.045871559633027525,true,true,true,false,false,5,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0016548886304678415,0.0,26,0.0,0.0,0.15384615384615385,0.0,refactored
4,75,true,false,0,821,1.0,821,6469,true,226,0.04594594594594595,0.00945945945945946,false,true,true,false,false,17,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,2762,0.37074583635047065,0.017378711078928313,0.2501810282404055,0.026792179580014484,refactored
4,75,true,false,0,833,1.0,833,6614,true,229,0.048582995951417005,0.017543859649122806,false,true,true,false,false,17,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,2330,0.4798283261802575,0.01759656652360515,0.251931330472103,0.022746781115879827,refactored
6,163,true,true,0,236,0.07203389830508475,17,133,true,2,0.07692307692307693,0.0,true,true,true,false,false,2,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,15,0.6,0.06666666666666667,0.6,0.0,refactored
