unrefactor1,53,3,50,25,2,13,0
unrefactor2,14,8,6,0,1,5,0
unrefactor3,21,7,14,0,2,10,0
unrefactor4,116,8,112,105,8,13,2
unrefactor5,28,9,19,10,0,2,0
unrefactor6,0,0,0,0,0,0,0
unrefactor7,1,1,0,0,0,1,0
unrefactor8,5,5,0,5,1,2,0
unrefactor9,0,0,0,0,0,0,0
unrefactor10,135,32,104,111,15,29,2
unrefactor11,0,0,0,0,0,0,0
unrefactor12,6,6,0,0,0,3,0
unrefactor13,10,6,4,0,0,1,0
unrefactor14,8,8,0,0,0,0,0
unrefactor15,34,5,29,0,2,7,0
unrefactor16,7,5,2,0,0,4,0
unrefactor17,7,7,0,0,4,3,0
unrefactor18,31,5,26,0,2,9,0
unrefactor19,43,12,34,33,3,23,1
unrefactor20,11,9,2,0,0,0,0
unrefactor21,2,2,0,0,0,1,0
unrefactor22,51,2,49,0,3,12,0
unrefactor23,43,6,39,17,4,9,0
unrefactor24,36,8,28,0,0,1,0
unrefactor25,2,0,2,0,0,0,0
unrefactor26,2,2,0,0,1,1,0
unrefactor27,35,2,33,0,3,9,1
unrefactor28,94,5,89,0,6,23,3
unrefactor29,6,2,4,0,0,2,0
unrefactor30,3,3,0,0,0,0,0
unrefactor31,9,9,0,5,0,1,0
unrefactor32,15,6,9,0,1,5,0
unrefactor33,32,2,30,0,5,3,0
unrefactor34,13,5,8,0,0,1,0
unrefactor35,32,3,29,0,3,5,0
unrefactor36,13,1,12,0,1,1,0
unrefactor37,2,2,0,0,0,0,0
unrefactor38,21,10,11,12,1,3,0
unrefactor39,6,6,0,0,4,2,0
unrefactor40,10,5,5,0,0,6,0
unrefactor41,71,12,62,40,8,6,0
unrefactor42,3,3,0,3,0,3,0
unrefactor43,9,4,5,0,0,3,0
unrefactor44,24,10,14,0,0,1,0
unrefactor45,0,0,0,0,0,0,0
unrefactor46,0,0,0,0,0,0,0
unrefactor47,121,18,109,62,11,30,2
unrefactor48,21,0,21,0,0,10,0
unrefactor49,0,0,0,0,0,0,0
unrefactor50,0,0,0,0,0,0,0
unrefactor51,18,6,12,0,4,7,0
unrefactor52,97,8,92,93,17,7,0
unrefactor53,38,0,38,12,6,4,0
unrefactor54,52,9,47,51,7,6,0
unrefactor55,7,3,4,1,0,5,0
unrefactor56,18,11,7,0,1,10,0
unrefactor57,18,5,13,0,4,0,0
unrefactor58,0,0,0,0,0,0,0
unrefactor59,2,2,0,0,0,1,0
unrefactor60,8,3,5,0,2,0,0
unrefactor61,17,4,13,0,1,2,0
unrefactor62,2,2,0,0,0,2,0
unrefactor63,14,6,8,0,1,6,0
unrefactor64,20,10,10,0,0,1,0
unrefactor65,36,1,35,0,4,4,0
unrefactor66,15,8,7,0,0,8,0
unrefactor67,38,20,23,34,2,18,0
unrefactor68,0,0,0,0,0,0,0
unrefactor69,5,5,0,0,3,1,0
unrefactor70,13,4,10,11,0,4,0
unrefactor71,22,4,20,11,1,2,0
unrefactor72,1,1,0,0,0,0,0
unrefactor73,13,7,6,0,0,1,0
unrefactor74,1,1,0,0,1,0,0
unrefactor75,23,2,21,0,0,0,0
unrefactor76,9,0,9,0,1,1,0
unrefactor77,19,11,12,10,0,1,0
unrefactor78,3,3,0,0,0,1,0
unrefactor79,0,0,0,0,0,0,0
unrefactor80,34,13,21,0,3,18,2
unrefactor81,0,0,0,0,0,0,0
unrefactor82,9,9,0,0,3,6,0
unrefactor83,19,7,13,19,1,9,0
unrefactor84,4,2,2,0,0,2,0
unrefactor85,13,9,4,11,1,8,0
unrefactor86,7,5,2,0,0,2,0
unrefactor87,4,4,0,0,0,1,0
unrefactor88,12,12,0,0,0,1,0
unrefactor89,0,0,0,0,0,0,0
unrefactor90,18,9,9,16,1,11,0
unrefactor91,40,11,31,24,1,7,0
unrefactor92,6,6,0,6,0,4,0
unrefactor93,39,12,27,0,5,14,0
unrefactor94,2,2,0,0,0,0,0
unrefactor95,31,1,30,0,1,6,1
unrefactor96,18,1,17,0,2,3,0
unrefactor97,11,3,8,0,3,1,0
unrefactor98,1,1,0,0,0,0,0
unrefactor99,12,6,9,11,1,5,0
unrefactor100,46,3,43,0,4,11,2
unrefactor101,0,0,0,0,0,0,0
