refactor1,false,2,1.0
refactor2,false,2,1.0
refactor3,false,2,1.0
refactor4,false,8,1.0
refactor5,false,4,1.0
refactor6,false,7,1.0
refactor7,false,1,1.0
refactor8,false,1,1.0
refactor9,false,6,1.0
refactor10,false,-1,1.0
refactor11,false,3,1.0
refactor12,false,8,1.0
refactor13,false,5,1.0
refactor14,false,3,1.0
refactor15,false,2,1.0
refactor16,false,9,1.0
refactor17,false,9,1.0
refactor18,false,8,1.0
refactor19,false,8,1.0
refactor20,false,2,1.0
refactor21,false,3,1.0
refactor22,false,4,1.0
refactor23,false,9,1.0
refactor24,false,1,1.0
refactor25,false,9,1.0
refactor26,false,8,1.0
refactor27,false,7,1.0
refactor28,false,3,1.0
refactor29,false,3,1.0
refactor30,false,3,1.0
refactor31,false,3,1.0
refactor32,false,3,1.0
refactor33,false,4,1.0
refactor34,false,2,1.0
refactor35,false,3,1.0
refactor36,false,5,1.0
refactor37,false,3,1.0
refactor38,false,0,1.0
refactor39,false,3,1.0
refactor40,false,15,1.0
refactor41,false,6,1.0
refactor42,false,4,1.0
refactor43,false,4,1.0
refactor44,false,4,1.0
refactor45,false,2,1.0
refactor46,false,2,1.0
refactor47,false,2,1.0
refactor48,false,3,1.0
refactor49,false,4,1.0
refactor50,false,3,1.0
refactor51,false,5,1.0
refactor52,false,5,1.0
refactor53,false,-1,1.0
refactor54,false,3,1.0
refactor55,false,9,1.0
refactor56,false,0,1.0
refactor57,false,7,1.0
refactor58,false,2,1.0
refactor59,false,2,1.0
refactor60,false,4,1.0
refactor61,false,7,1.0
refactor62,false,1,1.0
refactor63,false,3,1.0
refactor64,false,7,1.0
refactor65,false,5,1.0
