@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute cloneEval {refactored, unrefactored}

@data
2,0,true,true,0,39,0.358974358974359,14,105,true,5,0.07142857142857142,0.0,true,refactored
2,0,true,true,0,39,0.28205128205128205,11,73,true,4,0.09090909090909091,0.0,true,refactored
2,1,true,false,0,74,1.0,74,572,false,1,0.625,0.0,false,refactored
2,1,true,false,0,74,1.0,74,572,false,1,0.625,0.0,false,refactored
2,8,true,false,0,11,1.0,11,93,true,3,0.0,0.0,false,refactored
2,8,true,false,0,11,1.0,11,93,true,3,0.0,0.0,false,refactored
3,0,true,false,0,76,1.0,76,934,true,13,0.3382352941176471,0.0,false,refactored
2,0,true,false,0,20,0.45,9,75,false,0,0.5,0.0,false,refactored
2,0,true,true,0,275,0.05090909090909091,14,139,true,5,0.16666666666666666,0.0,true,refactored
2,1,true,false,0,15,1.0,15,199,true,4,0.46153846153846156,0.0,false,refactored
