unrefactor1,true,2,1.0
unrefactor2,false,1,1.0
unrefactor3,false,12,0.4166666666666667
unrefactor4,false,5,1.0
unrefactor5,false,5,0.35000000000000003
unrefactor6,true,2,1.0
unrefactor7,true,4,1.0
unrefactor8,true,3,1.0
unrefactor9,false,5,0.4676867649893966
unrefactor10,false,2,0.7254901960784315
unrefactor11,true,10,1.0
unrefactor12,false,6,1.0
unrefactor13,true,4,1.0
unrefactor14,false,2,0.37037037037037035
unrefactor15,true,0,1.0
unrefactor16,false,10,0.3333333333333333
unrefactor17,true,4,1.0
unrefactor18,false,6,1.0
unrefactor19,true,0,1.0
unrefactor20,false,3,1.0
unrefactor21,false,8,0.46153846153846156
unrefactor22,true,2,1.0
unrefactor23,true,1,1.0
unrefactor24,true,5,1.0
unrefactor25,false,3,1.0
unrefactor26,false,0,1.0
unrefactor27,false,5,1.0
unrefactor28,false,2,1.0
unrefactor29,true,3,1.0
unrefactor30,true,3,1.0
unrefactor31,false,7,0.5806451612903226
unrefactor32,false,6,0.4
unrefactor33,true,4,0.4
unrefactor34,true,8,1.0
unrefactor35,false,8,0.42857142857142855
unrefactor36,false,11,0.5
unrefactor37,true,3,1.0
unrefactor38,true,2,1.0
unrefactor39,false,8,1.0
unrefactor40,false,1,1.0
unrefactor41,false,7,1.0
unrefactor42,true,3,1.0
unrefactor43,true,1,1.0
unrefactor44,false,3,1.0
unrefactor45,false,5,1.0
unrefactor46,true,1,1.0
unrefactor47,true,0,1.0
unrefactor48,true,2,0.6
unrefactor49,true,2,1.0
unrefactor50,false,8,1.0
unrefactor51,false,0,1.0
unrefactor52,true,5,1.0
unrefactor53,false,12,0.4166666666666667
unrefactor54,false,6,0.25
unrefactor55,false,4,0.4230769230769231
unrefactor56,false,3,1.0
unrefactor57,false,5,1.0
unrefactor58,true,5,1.0
unrefactor59,true,3,1.0
unrefactor60,false,8,1.0
unrefactor61,false,6,1.0
unrefactor62,false,1,1.0
unrefactor63,false,1,1.0
unrefactor64,true,4,1.0
unrefactor65,false,8,0.4782608695652174
unrefactor66,true,2,1.0
unrefactor67,true,10,1.0
unrefactor68,true,6,1.0
unrefactor69,false,3,1.0
unrefactor70,true,3,1.0
unrefactor71,false,11,1.0
unrefactor72,true,8,1.0
unrefactor73,true,3,1.0
unrefactor74,true,2,1.0
unrefactor75,true,2,1.0
unrefactor76,true,2,1.0
unrefactor77,true,0,1.0
unrefactor78,false,2,0.47058823529411764
unrefactor79,true,1,1.0
unrefactor80,false,3,1.0
unrefactor81,true,2,1.0
unrefactor82,true,3,0.8928571428571429
unrefactor83,true,4,1.0
unrefactor84,true,3,1.0
unrefactor85,true,2,0.9419354838709677
unrefactor86,true,3,1.0
unrefactor87,true,4,1.0
unrefactor88,false,9,1.0
unrefactor89,false,5,1.0
unrefactor90,false,3,1.0
unrefactor91,false,1,1.0
unrefactor92,false,5,1.0
unrefactor93,false,37,1.0
unrefactor94,true,6,1.0
unrefactor95,false,4,1.0
unrefactor96,false,6,1.0
unrefactor97,true,3,1.0
unrefactor98,false,7,1.0
unrefactor99,false,8,1.0
unrefactor100,false,5,1.0
unrefactor101,true,2,1.0
unrefactor102,true,4,1.0
unrefactor103,false,10,1.0
unrefactor104,false,4,1.0
unrefactor105,false,3,1.0
unrefactor106,false,6,1.0
unrefactor107,true,4,1.0
unrefactor108,true,2,1.0
unrefactor109,false,12,1.0
unrefactor110,false,4,1.0
unrefactor111,true,6,1.0
unrefactor112,true,5,1.0
unrefactor113,true,2,1.0
unrefactor114,false,11,0.42857142857142855
unrefactor115,false,18,1.0
unrefactor116,true,2,1.0
unrefactor117,false,2,0.6
unrefactor118,false,9,0.6875
unrefactor119,false,2,1.0
unrefactor120,false,6,1.0
unrefactor121,true,2,1.0
unrefactor122,false,4,1.0
unrefactor123,false,7,1.0
unrefactor124,false,3,0.6
unrefactor125,false,8,1.0
unrefactor126,true,3,0.8875
unrefactor127,false,7,1.0
unrefactor128,true,1,0.4
unrefactor129,false,7,0.42857142857142855
unrefactor130,false,12,0.40625
unrefactor131,true,2,1.0
unrefactor132,true,6,1.0
unrefactor133,true,3,1.0
unrefactor134,true,5,1.0
unrefactor135,true,2,1.0
unrefactor136,false,4,1.0
unrefactor137,true,3,1.0
unrefactor138,false,8,1.0
unrefactor139,true,2,1.0
unrefactor140,true,3,1.0
unrefactor141,false,3,1.0
unrefactor142,false,6,1.0
unrefactor143,true,4,1.0
unrefactor144,true,0,0.7333333333333333
unrefactor145,false,6,1.0
unrefactor146,false,1,0.4166666666666667
unrefactor147,true,0,1.0
unrefactor148,false,10,1.0
unrefactor149,false,9,0.42857142857142855
unrefactor150,false,6,0.25
unrefactor151,true,7,1.0
unrefactor152,false,6,1.0
unrefactor153,true,1,1.0
unrefactor154,true,2,1.0
unrefactor155,true,1,1.0
unrefactor156,true,4,1.0
unrefactor157,false,5,1.0
unrefactor158,false,5,1.0
unrefactor159,true,4,1.0
unrefactor160,false,6,0.375
unrefactor161,false,10,1.0
unrefactor162,true,4,1.0
unrefactor163,true,2,1.0
unrefactor164,false,5,1.0
unrefactor165,true,13,1.0
unrefactor166,true,4,1.0
unrefactor167,true,0,1.0
unrefactor168,false,8,1.0
unrefactor169,false,9,1.0
unrefactor170,true,5,1.0
unrefactor171,false,7,0.7254901960784315
unrefactor172,false,7,1.0
unrefactor173,false,0,1.0
unrefactor174,true,6,1.0
unrefactor175,false,4,0.7626873413942381
unrefactor176,false,12,1.0
unrefactor177,true,0,1.0
unrefactor178,true,3,1.0
unrefactor179,false,7,1.0
unrefactor180,true,5,1.0
unrefactor181,true,10,1.0
unrefactor182,true,8,1.0
unrefactor183,false,5,1.0
unrefactor184,true,3,1.0
