unrefactor1,0,0,0,0,0,0,0
unrefactor2,5,5,0,0,1,4,0
unrefactor3,238,166,72,0,0,1,0
unrefactor4,5,5,0,2,0,1,0
unrefactor5,198,30,194,196,12,42,8
unrefactor6,11,3,8,11,0,0,0
unrefactor7,5,2,4,2,0,1,0
unrefactor8,30,5,25,0,0,11,0
unrefactor9,7,5,2,2,0,1,0
unrefactor10,56,4,52,0,5,20,1
unrefactor11,0,0,0,0,0,0,0
unrefactor12,13,13,0,12,0,1,0
unrefactor13,25,10,15,0,0,14,1
unrefactor14,0,0,0,0,0,0,0
unrefactor15,29,6,24,19,0,10,0
unrefactor16,7,7,0,5,0,1,0
unrefactor17,20,4,16,0,2,4,0
unrefactor18,47,28,19,0,0,1,0
unrefactor19,4,0,4,0,0,1,0
unrefactor20,0,0,0,0,0,0,0
unrefactor21,29,2,27,0,0,4,0
unrefactor22,51,5,48,41,0,22,0
unrefactor23,5,5,0,0,1,1,0
unrefactor24,0,0,0,0,0,0,0
unrefactor25,0,0,0,0,0,0,0
unrefactor26,36,8,30,35,5,9,0
unrefactor27,10,2,8,0,0,4,0
unrefactor28,82,0,82,44,5,14,0
unrefactor29,23,6,22,17,0,1,0
unrefactor30,2,2,0,0,0,1,0
unrefactor31,263,44,256,166,35,50,6
unrefactor32,12,12,0,0,0,12,0
unrefactor33,0,0,0,0,0,0,0
unrefactor34,8,8,0,1,0,1,0
unrefactor35,28,4,24,0,3,7,1
unrefactor36,5,1,4,0,0,2,0
unrefactor37,44,0,44,0,2,13,1
unrefactor38,28,1,27,0,0,5,1
unrefactor39,0,0,0,0,0,0,0
unrefactor40,0,0,0,0,0,0,0
unrefactor41,16,1,15,0,0,5,1
unrefactor42,6,3,3,0,0,4,0
unrefactor43,15,15,0,0,0,14,0
unrefactor44,0,0,0,0,0,0,0
unrefactor45,59,5,55,29,1,22,0
unrefactor46,14,7,7,0,1,3,0
unrefactor47,11,7,4,0,1,1,0
unrefactor48,5,1,4,2,0,1,0
unrefactor49,40,6,34,0,3,13,0
unrefactor50,8,6,2,0,0,1,0
unrefactor51,4,4,0,0,0,4,0
unrefactor52,19,6,13,13,0,7,0
unrefactor53,189,15,179,43,6,54,3
unrefactor54,1,1,0,0,0,1,0
unrefactor55,16,1,15,0,1,4,0
unrefactor56,83,5,81,75,2,17,1
unrefactor57,0,0,0,0,0,0,0
unrefactor58,23,1,22,0,1,4,0
unrefactor59,2,2,0,0,0,1,0
unrefactor60,89,15,83,89,13,19,1
unrefactor61,3,3,0,0,0,2,0
unrefactor62,5,5,0,0,0,5,0
unrefactor63,0,0,0,0,0,0,0
unrefactor64,59,6,53,0,6,15,1
unrefactor65,20,8,15,9,0,8,0
unrefactor66,30,7,26,8,0,1,0
unrefactor67,4,0,4,0,0,1,0
unrefactor68,36,8,28,0,0,14,0
unrefactor69,4,2,2,0,0,2,0
unrefactor70,36,0,36,0,1,8,0
unrefactor71,4,0,4,0,0,1,0
unrefactor72,14,0,14,0,1,1,0
unrefactor73,15,3,12,0,1,5,0
unrefactor74,12,0,12,0,1,2,1
unrefactor75,37,11,27,27,3,10,0
unrefactor76,5,5,0,0,0,1,0
unrefactor77,2,0,2,0,0,0,0
unrefactor78,2,1,1,0,0,0,0
unrefactor79,21,7,14,0,3,6,0
unrefactor80,0,0,0,0,0,0,0
unrefactor81,2,2,0,0,1,1,0
unrefactor82,2,2,0,0,1,1,0
unrefactor83,13,13,0,12,0,1,0
unrefactor84,3,3,0,0,0,1,0
unrefactor85,5,3,2,0,0,1,0
unrefactor86,22,1,21,0,3,3,0
unrefactor87,0,0,0,0,0,0,0
unrefactor88,1,1,0,0,0,0,0
unrefactor89,5,2,4,3,0,1,0
unrefactor90,7,3,4,0,0,1,0
unrefactor91,21,2,19,0,0,6,0
unrefactor92,23,12,12,21,1,4,0
unrefactor93,0,0,0,0,0,0,0
unrefactor94,41,9,32,0,4,9,0
unrefactor95,27,12,15,0,2,3,0
unrefactor96,4,0,4,0,0,1,0
unrefactor97,5,5,0,1,0,1,0
unrefactor98,0,0,0,0,0,0,0
unrefactor99,4,0,4,0,0,1,0
unrefactor100,0,0,0,0,0,0,0
unrefactor101,1,1,0,0,0,1,0
unrefactor102,15,2,13,0,0,5,0
unrefactor103,3,3,0,0,0,1,0
unrefactor104,0,0,0,0,0,0,0
unrefactor105,8,4,4,0,1,2,0
unrefactor106,4,4,0,0,0,4,0
unrefactor107,13,1,12,0,0,3,0
unrefactor108,7,7,0,0,0,1,0
unrefactor109,6,6,0,3,2,1,0
unrefactor110,7,7,0,0,0,7,0
unrefactor111,1,1,0,0,0,1,0
unrefactor112,21,1,20,0,0,2,0
unrefactor113,33,6,27,0,0,11,0
unrefactor114,20,9,13,0,2,3,0
unrefactor115,0,0,0,0,0,0,0
unrefactor116,20,1,19,0,0,6,0
unrefactor117,22,20,2,0,0,1,0
unrefactor118,0,0,0,0,0,0,0
unrefactor119,8,6,2,0,0,1,0
unrefactor120,0,0,0,0,0,0,0
unrefactor121,17,4,13,0,0,7,0
unrefactor122,7,5,2,0,0,4,0
unrefactor123,0,0,0,0,0,0,0
unrefactor124,0,0,0,0,0,0,0
unrefactor125,60,3,57,0,4,11,0
