@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute cloneEval {refactored, unrefactored}

@data
2,0,true,true,0,31,0.45161290322580644,14,107,true,2,0.1111111111111111,0.0,true,true,true,true,refactored
2,0,true,false,0,48,1.0,48,261,true,14,0.034482758620689655,0.0,false,false,false,false,refactored
2,0,true,true,0,59,0.2711864406779661,16,106,true,6,0.0,0.0,true,false,false,false,refactored
2,0,true,false,0,76,0.18421052631578946,14,111,true,4,0.0,0.0,false,true,true,true,refactored
2,0,true,false,0,76,0.18421052631578946,14,111,true,4,0.0,0.0,false,true,true,true,refactored
2,0,true,false,0,76,0.18421052631578946,14,111,true,4,0.0,0.0,false,true,true,true,refactored
2,0,true,false,0,76,0.18421052631578946,14,111,true,4,0.0,0.0,false,true,true,true,refactored
2,0,true,false,0,76,0.18421052631578946,14,111,true,4,0.0,0.0,false,true,true,true,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,89,0.3258426966292135,29,157,true,5,0.125,0.0,true,true,true,false,refactored
2,9,true,false,0,87,0.9080459770114943,79,383,true,14,0.0975609756097561,0.0,false,true,true,false,refactored
2,9,true,true,0,87,0.3103448275862069,27,119,true,4,0.16666666666666666,0.0,true,true,true,false,refactored
2,9,true,true,0,87,0.3448275862068966,30,139,true,4,0.15384615384615385,0.0,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,0,true,true,0,33,0.3939393939393939,13,113,true,4,0.3,0.0,true,true,true,true,refactored
2,9,true,true,0,89,0.3258426966292135,29,157,true,5,0.125,0.0,true,true,true,false,refactored
2,9,true,true,0,87,0.4827586206896552,42,231,true,8,0.08695652173913043,0.0,true,true,true,false,refactored
2,9,true,true,0,87,0.4827586206896552,42,231,true,8,0.08695652173913043,0.0,true,true,true,false,refactored
2,9,true,true,0,87,0.4827586206896552,42,231,true,8,0.08695652173913043,0.0,true,true,true,false,refactored
2,9,true,false,0,87,0.9080459770114943,79,383,true,14,0.0975609756097561,0.0,false,true,true,false,refactored
2,9,true,true,0,87,0.3103448275862069,27,119,true,4,0.16666666666666666,0.0,true,true,true,false,refactored
2,9,true,true,0,87,0.3448275862068966,30,139,true,4,0.15384615384615385,0.0,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,0,true,true,0,33,0.3939393939393939,13,113,true,4,0.3,0.0,true,true,true,true,refactored
2,9,true,true,0,89,0.3258426966292135,29,157,true,5,0.125,0.0,true,true,true,false,refactored
2,9,true,true,0,87,0.4827586206896552,42,231,true,8,0.08695652173913043,0.0,true,true,true,false,refactored
2,9,true,true,0,87,0.4827586206896552,42,231,true,8,0.08695652173913043,0.0,true,true,true,false,refactored
2,9,true,false,0,87,0.9080459770114943,79,383,true,14,0.0975609756097561,0.0,false,true,true,false,refactored
2,9,true,true,0,87,0.3103448275862069,27,119,true,4,0.16666666666666666,0.0,true,true,true,false,refactored
2,9,true,true,0,87,0.3448275862068966,30,139,true,4,0.15384615384615385,0.0,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,0,true,true,0,33,0.3939393939393939,13,113,true,4,0.3,0.0,true,true,true,true,refactored
2,9,true,true,0,89,0.3258426966292135,29,157,true,5,0.125,0.0,true,true,true,false,refactored
2,9,true,true,0,87,0.4827586206896552,42,231,true,8,0.08695652173913043,0.0,true,true,true,false,refactored
2,9,true,false,0,87,0.9080459770114943,79,383,true,14,0.0975609756097561,0.0,false,true,true,false,refactored
2,9,true,true,0,87,0.3103448275862069,27,119,true,4,0.16666666666666666,0.0,true,true,true,false,refactored
2,9,true,true,0,87,0.3448275862068966,30,139,true,4,0.15384615384615385,0.0,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,9,true,true,0,191,0.225130890052356,43,370,true,5,0.05714285714285714,0.02857142857142857,true,true,true,false,refactored
2,0,true,true,0,33,0.3939393939393939,13,113,true,4,0.3,0.0,true,true,true,true,refactored
2,0,true,false,0,19,1.0,19,104,true,5,0.14285714285714285,0.0,false,false,false,false,refactored
2,0,true,false,0,19,1.0,19,104,true,5,0.14285714285714285,0.0,false,false,false,false,refactored
2,0,true,false,0,19,1.0,19,104,true,5,0.14285714285714285,0.0,false,false,false,false,refactored
2,0,true,false,0,19,1.0,19,104,true,5,0.14285714285714285,0.0,false,false,false,false,refactored
2,0,true,false,0,19,1.0,19,104,true,5,0.14285714285714285,0.0,false,false,false,false,refactored
2,8,true,false,0,26,0.9230769230769231,24,144,true,10,0.05,0.0,false,true,true,false,refactored
2,0,true,true,0,278,0.14028776978417265,39,215,true,18,0.05263157894736842,0.0,true,true,true,true,refactored
2,0,true,true,0,278,0.14028776978417265,39,215,true,18,0.05263157894736842,0.0,true,true,true,true,refactored
2,0,true,true,0,278,0.09712230215827339,27,156,true,13,0.0,0.0,true,true,true,true,refactored
2,0,true,true,0,278,0.09712230215827339,27,156,true,13,0.0,0.0,true,true,true,true,refactored
2,0,true,true,0,278,0.1366906474820144,38,210,true,18,0.05405405405405406,0.0,true,true,true,true,refactored
2,0,true,true,0,278,0.1366906474820144,38,210,true,18,0.05405405405405406,0.0,true,true,true,true,refactored
2,0,true,true,0,278,0.09352517985611511,26,152,true,13,0.0,0.0,true,true,true,true,refactored
2,0,true,true,0,278,0.09352517985611511,26,152,true,13,0.0,0.0,true,true,true,true,refactored
2,0,true,true,0,70,0.2571428571428571,18,133,true,3,0.07142857142857142,0.0,true,true,true,true,refactored
2,0,true,true,0,70,0.17142857142857143,12,96,true,2,0.1111111111111111,0.0,true,true,true,true,refactored
2,0,true,false,0,67,0.13432835820895522,9,75,true,2,0.125,0.0,false,true,true,true,refactored
