refactor1,360,1,1,1,23,8,1,358,1,1,0
refactor2,360,1,5,4,41,17,5,355,0,5,0
refactor3,360,1,2,1,48,15,2,358,0,2,0
refactor4,360,1,10,3,48,15,2,343,0,15,0
refactor5,360,1,5,1,42,6,0,352,8,0,0
refactor6,360,1,3,2,46,7,3,357,0,3,0
refactor7,360,1,4,3,44,9,4,356,0,4,0
refactor8,360,1,4,3,44,9,4,356,0,4,0
refactor9,360,1,2,2,45,24,2,358,0,2,0
refactor10,360,1,2,2,45,24,2,358,0,2,0
refactor11,360,1,11,6,47,18,11,349,0,11,0
refactor12,360,1,11,6,47,18,11,349,0,11,0
refactor13,360,2,4,3,52,15,2,356,2,2,0
refactor14,360,2,4,3,52,15,2,356,2,2,0
refactor15,360,2,2,1,60,16,2,358,0,2,0
refactor16,360,2,3,2,59,19,2,356,2,2,0
refactor17,360,2,3,2,59,19,2,356,2,2,0
refactor18,360,1,2,1,22,7,2,358,0,2,0
refactor19,360,1,2,1,23,7,2,358,0,0,0
refactor20,360,1,2,1,23,7,2,358,0,0,0
refactor21,360,1,6,1,14,3,6,354,0,0,0
refactor22,360,1,6,1,14,3,6,354,0,6,0
refactor23,360,1,6,1,14,3,6,354,0,0,0
refactor24,360,1,6,1,14,3,6,354,0,6,0
refactor25,360,1,8,2,69,23,8,352,0,8,0
refactor26,360,1,2,1,43,23,2,358,0,0,0
refactor27,360,1,6,1,14,3,6,354,0,0,0
refactor28,360,1,2,1,25,9,2,358,0,0,2
refactor29,360,1,2,1,12,5,2,358,0,2,0
refactor30,360,1,2,1,9,4,2,358,0,2,0
refactor31,360,1,2,1,27,4,2,358,0,2,0
refactor32,360,1,6,2,69,26,6,354,0,6,0
refactor33,360,1,3,1,71,19,1,356,3,1,0
refactor34,360,1,3,1,35,7,3,357,0,3,0
refactor35,360,1,2,1,52,13,2,358,0,2,0
refactor36,360,1,2,1,30,7,1,357,2,1,0
refactor37,360,1,2,1,9,4,2,358,0,2,0
refactor38,360,1,3,1,18,4,2,356,2,2,0
refactor39,360,1,3,1,29,9,3,357,0,3,0
refactor40,3,1,1,1,3,1,1,2,0,1,0
refactor41,3,1,1,1,3,1,1,2,0,1,0
refactor42,4,1,1,1,4,1,1,3,0,1,0
refactor43,5,1,1,1,5,2,1,4,0,1,0
refactor44,5,1,1,1,5,2,1,4,0,1,0
refactor45,6,1,1,1,5,1,1,5,0,0,1
refactor46,6,1,1,1,5,1,1,5,0,0,0
refactor47,6,1,1,1,5,1,1,5,0,1,0
refactor48,6,1,1,1,5,1,1,5,0,1,0
refactor49,7,1,1,1,5,1,1,6,0,0,1
refactor50,7,1,1,1,5,1,1,6,0,0,1
refactor51,7,1,1,1,5,1,1,6,0,0,1
refactor52,8,1,1,1,5,1,1,7,0,0,0
refactor53,9,1,1,1,5,1,1,8,0,0,0
refactor54,12,1,1,1,5,1,1,11,0,0,0
refactor55,14,1,1,1,5,1,1,13,0,0,1
refactor56,14,1,1,1,5,1,1,13,0,1,0
refactor57,14,1,1,1,5,1,1,13,0,0,0
refactor58,14,1,1,1,5,1,1,13,0,0,1
refactor59,14,1,1,1,5,1,1,13,0,0,1
refactor60,14,1,1,1,5,1,1,13,0,1,0
refactor61,14,1,1,1,5,1,1,13,0,0,0
refactor62,17,1,1,1,8,4,1,16,0,0,1
refactor63,17,1,1,1,8,4,1,16,0,1,0
refactor64,19,1,1,1,7,3,0,17,1,0,0
refactor65,21,1,1,1,7,2,1,20,0,0,1
refactor66,21,1,1,1,7,2,0,19,0,1,0
refactor67,22,1,1,1,6,1,1,21,0,0,1
refactor68,23,1,1,1,6,1,1,22,0,0,0
refactor69,23,1,1,1,6,1,1,22,0,1,0
refactor70,29,1,1,1,3,2,1,28,0,1,0
refactor71,27,1,1,1,3,2,1,26,0,0,0
refactor72,30,1,1,1,3,2,1,29,0,1,0
refactor73,31,1,1,1,3,2,1,30,0,1,0
refactor74,31,1,1,1,3,2,1,30,0,1,0
refactor75,31,1,1,1,3,2,1,30,0,0,0
refactor76,33,1,1,1,3,2,1,32,0,0,1
refactor77,33,1,1,1,4,3,0,31,1,0,0
refactor78,33,1,1,1,3,2,1,32,0,1,0
refactor79,33,1,1,1,4,3,0,31,1,0,0
refactor80,33,1,1,1,4,3,0,31,1,0,0
refactor81,33,1,1,1,3,2,1,32,0,1,0
refactor82,33,1,1,1,4,3,0,31,1,0,1
refactor83,360,1,4,2,27,8,3,354,3,3,0
refactor84,360,1,5,1,42,13,5,355,0,5,0
refactor85,360,1,5,1,42,13,5,355,0,5,0
refactor86,360,1,5,1,42,13,4,353,0,3,0
refactor87,360,1,6,1,42,13,6,354,0,6,0
refactor88,360,1,6,1,42,13,6,354,0,6,0
refactor89,360,1,6,1,42,13,6,354,0,6,0
refactor90,360,1,7,4,45,19,7,353,0,0,0
