@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute numTotalMultiset real
@attribute numParaMultiset real
@attribute numGappedMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
2,6,true,false,0,96,1.0,96,490,true,12,0.484375,0.0,false,true,true,false,true,14,1.0,0.00952616602746505,0.004975124378109453,2.4743288383026105E-4,1.2371644191513053E-4,0.0011134479772361746,4.948657676605221E-4,2.4743288383026105E-4,0.009278733143634789,0.0,2.4743288383026105E-4,0.0,75,10,65,0,5,14,0,refactored
2,14,true,false,0,44,1.0,44,274,true,2,0.40625,0.0,false,true,true,false,true,1,1.0,0.043795620437956206,0.0024875621890547263,2.4743288383026105E-4,0.0,0.0044537919089446985,0.002103179512557219,2.4743288383026105E-4,0.04354818755412594,0.0,2.4743288383026105E-4,0.0,24,11,13,0,1,8,1,refactored
2,0,true,true,0,49,0.3673469387755102,18,92,true,3,0.35714285714285715,0.07142857142857142,true,true,true,true,false,4,1.0,0.0778176419646171,0.0024875621890547263,1.2371644191513053E-4,0.0,0.007794135840653223,0.00235061239638748,1.2371644191513053E-4,0.07769392552270196,0.0,1.2371644191513053E-4,0.0,4,3,1,0,0,0,0,refactored
2,0,true,true,0,49,0.3673469387755102,18,92,true,3,0.35714285714285715,0.07142857142857142,true,true,true,true,false,4,1.0,0.0778176419646171,0.0024875621890547263,1.2371644191513053E-4,0.0,0.007794135840653223,0.00235061239638748,1.2371644191513053E-4,0.07769392552270196,0.0,1.2371644191513053E-4,0.0,4,3,1,0,0,0,0,refactored
2,0,false,false,0,21,1.0,21,76,false,3,0.0,0.0,false,false,false,false,false,12,0.375,0.1000866015093406,0.0024875621890547263,1.2371644191513053E-4,1.2371644191513053E-4,0.0065569714215019176,0.0017320301868118274,1.2371644191513053E-4,0.09996288506742546,0.0,1.2371644191513053E-4,0.0,1,1,0,0,0,1,0,refactored
2,0,false,false,0,21,1.0,21,76,false,3,0.0,0.0,false,false,false,false,false,12,0.375,0.1000866015093406,0.0024875621890547263,1.2371644191513053E-4,1.2371644191513053E-4,0.0065569714215019176,0.0017320301868118274,1.2371644191513053E-4,0.09996288506742546,0.0,1.2371644191513053E-4,0.0,1,1,0,0,0,1,0,refactored
2,0,false,false,0,21,1.0,21,76,false,3,0.0,0.0,false,false,false,false,false,12,0.375,0.1000866015093406,0.0024875621890547263,1.2371644191513053E-4,1.2371644191513053E-4,0.0065569714215019176,0.0017320301868118274,1.2371644191513053E-4,0.09996288506742546,0.0,1.2371644191513053E-4,0.0,1,1,0,0,0,1,0,refactored
2,12,false,false,0,37,0.6486486486486487,24,95,true,4,0.23529411764705882,0.0,false,false,false,false,false,5,0.6666666666666666,0.1000866015093406,0.0024875621890547263,1.2371644191513053E-4,0.0,0.00717555363107757,0.002103179512557219,0.0,0.09983916862551033,2.4743288383026105E-4,0.0,0.0,20,2,18,0,2,4,0,refactored
2,12,false,false,0,37,0.972972972972973,36,128,true,6,0.19047619047619047,0.0,false,false,false,false,false,8,0.6666666666666666,0.1000866015093406,0.0024875621890547263,1.2371644191513053E-4,0.0,0.00717555363107757,0.002103179512557219,0.0,0.09983916862551033,2.4743288383026105E-4,0.0,0.0,45,4,41,0,2,11,0,refactored
2,12,false,false,0,37,0.972972972972973,36,128,true,6,0.19047619047619047,0.0,false,false,false,false,false,8,0.6666666666666666,0.1000866015093406,0.0024875621890547263,1.2371644191513053E-4,0.0,0.00717555363107757,0.002103179512557219,0.0,0.09983916862551033,2.4743288383026105E-4,0.0,0.0,45,4,41,0,2,11,0,refactored
