@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute cloneEval {refactored, unrefactored}

@data
2,6,true,false,0,96,1.0,96,490,true,12,0.484375,0.0,false,refactored
2,14,true,false,0,44,1.0,44,274,true,2,0.40625,0.0,false,refactored
2,0,true,true,0,49,0.3673469387755102,18,92,true,3,0.35714285714285715,0.07142857142857142,true,refactored
2,0,true,true,0,49,0.3673469387755102,18,92,true,3,0.35714285714285715,0.07142857142857142,true,refactored
2,0,false,false,0,21,1.0,21,76,false,3,0.0,0.0,false,refactored
2,0,false,false,0,21,1.0,21,76,false,3,0.0,0.0,false,refactored
2,0,false,false,0,21,1.0,21,76,false,3,0.0,0.0,false,refactored
2,12,false,false,0,37,0.6486486486486487,24,95,true,4,0.23529411764705882,0.0,false,refactored
2,12,false,false,0,37,0.972972972972973,36,128,true,6,0.19047619047619047,0.0,false,refactored
2,12,false,false,0,37,0.972972972972973,36,128,true,6,0.19047619047619047,0.0,false,refactored
2,15,true,false,0,27,1.0,27,149,false,0,0.5714285714285714,0.0,false,refactored
2,15,true,false,0,38,1.0,38,182,false,2,0.5,0.0,false,refactored
2,8,true,false,0,36,1.0,36,306,false,0,0.7096774193548387,0.0,false,refactored
2,8,true,false,0,36,1.0,36,306,false,0,0.7096774193548387,0.0,false,refactored
2,8,true,false,0,36,1.0,36,306,false,0,0.7096774193548387,0.0,false,refactored
2,0,false,false,0,56,0.9285714285714286,52,283,true,11,0.14705882352941177,0.0,false,refactored
2,0,false,false,0,22,1.0,22,134,true,6,0.058823529411764705,0.0,false,refactored
2,0,false,false,0,22,1.0,22,134,true,6,0.058823529411764705,0.0,false,refactored
2,0,false,false,0,22,1.0,22,134,true,6,0.058823529411764705,0.0,false,refactored
2,0,false,false,0,22,1.0,22,134,true,6,0.058823529411764705,0.0,false,refactored
2,0,false,true,0,22,0.36363636363636365,8,70,true,2,0.125,0.0,true,refactored
2,0,false,true,0,22,0.36363636363636365,8,70,true,2,0.125,0.0,true,refactored
2,0,false,true,0,22,0.36363636363636365,8,70,true,2,0.125,0.0,true,refactored
2,0,false,true,0,22,0.36363636363636365,8,70,true,2,0.125,0.0,true,refactored
2,15,true,false,0,33,1.0,33,153,false,0,0.6521739130434783,0.0,false,refactored
2,15,true,false,0,33,1.0,33,153,false,0,0.6521739130434783,0.0,false,refactored
2,24,false,false,0,26,0.9615384615384616,25,148,true,4,0.3684210526315789,0.0,false,refactored
2,0,true,true,0,38,0.4473684210526316,17,82,true,5,0.16666666666666666,0.0,true,refactored
2,5,true,true,0,64,0.609375,39,211,true,7,0.25,0.03571428571428571,true,refactored
2,5,true,true,0,64,0.609375,39,211,true,7,0.25,0.03571428571428571,true,refactored
2,0,false,false,0,13,1.0,13,76,true,5,0.2727272727272727,0.0,false,refactored
2,0,false,false,0,13,1.0,13,76,true,5,0.2727272727272727,0.0,false,refactored
2,0,true,false,0,18,0.8333333333333334,15,81,true,2,0.0,0.0,false,refactored
2,0,true,true,0,67,0.14925373134328357,10,89,true,4,0.1,0.0,true,refactored
4,92,true,false,0,41,0.9512195121951219,39,187,true,5,0.4166666666666667,0.0,false,refactored
2,0,true,true,0,74,0.28378378378378377,21,127,true,3,0.06666666666666667,0.0,true,refactored
2,3,true,false,0,60,0.9833333333333333,59,268,false,0,0.72,0.0,false,refactored
3,79,true,false,0,26,0.9615384615384616,25,159,true,3,0.47368421052631576,0.0,false,refactored
4,0,false,false,0,11,1.0,11,83,true,3,0.3,0.0,false,refactored
2,1,false,false,0,13,0.9230769230769231,12,86,true,3,0.3,0.0,false,refactored
2,14,true,false,0,51,0.9215686274509803,47,168,false,0,0.35714285714285715,0.0,false,refactored
3,32,true,false,0,53,0.9056603773584906,48,168,false,0,0.35714285714285715,0.07142857142857142,false,refactored
2,0,true,false,0,13,0.6153846153846154,8,75,true,1,0.0,0.0,false,refactored
2,0,true,false,0,13,0.6153846153846154,8,75,true,1,0.0,0.0,false,refactored
2,3,false,false,0,135,0.9925925925925926,134,830,true,11,0.47191011235955055,0.0,false,refactored
9,559,false,false,0,135,0.6,81,474,true,6,0.4772727272727273,0.0,false,refactored
9,559,false,false,0,58,1.0,58,290,false,2,0.34782608695652173,0.0,false,refactored
2,6,true,false,0,95,0.9894736842105263,94,550,false,1,0.5294117647058824,0.0,false,refactored
9,559,false,false,0,83,0.7710843373493976,64,339,false,1,0.42857142857142855,0.0,false,refactored
3,0,false,false,0,55,1.0,55,242,false,2,0.38095238095238093,0.0,false,refactored
5,176,false,false,0,80,0.325,26,114,false,0,0.0,0.0,false,refactored
2,3,false,false,0,123,0.991869918699187,122,784,true,11,0.4827586206896552,0.0,false,refactored
2,3,false,false,0,123,0.5609756097560976,69,428,true,6,0.5,0.0,false,refactored
2,6,true,false,0,83,0.9879518072289156,82,504,false,1,0.5510204081632653,0.0,false,refactored
4,88,false,false,0,80,0.7,56,343,false,1,0.5333333333333333,0.0,false,refactored
2,0,false,false,0,29,0.9655172413793104,28,135,false,1,0.2857142857142857,0.0,false,refactored
5,60,true,true,0,85,0.16470588235294117,14,106,true,4,0.15384615384615385,0.0,true,refactored
5,60,true,true,0,85,0.16470588235294117,14,106,true,4,0.15384615384615385,0.0,true,refactored
2,0,true,true,0,76,0.18421052631578946,14,106,true,4,0.15384615384615385,0.0,true,refactored
5,60,true,true,0,85,0.16470588235294117,14,106,true,4,0.15384615384615385,0.0,true,refactored
6,90,true,true,0,76,0.18421052631578946,14,106,true,4,0.15384615384615385,0.0,true,refactored
6,90,true,true,0,76,0.18421052631578946,14,106,true,4,0.15384615384615385,0.0,true,refactored
3,0,true,true,0,76,0.18421052631578946,14,106,true,4,0.15384615384615385,0.0,true,refactored
6,90,true,true,0,76,0.18421052631578946,14,106,true,4,0.15384615384615385,0.0,true,refactored
2,10,true,false,0,85,1.0,85,634,true,20,0.13333333333333333,0.0,false,refactored
2,10,true,false,0,85,1.0,85,634,true,20,0.13333333333333333,0.0,false,refactored
