refactor1,75,0.13333333333333333,0.8666666666666667,0.0,0.06666666666666667,0.18666666666666668,0.0
refactor2,24,0.4583333333333333,0.5416666666666666,0.0,0.041666666666666664,0.3333333333333333,0.041666666666666664
refactor3,4,0.75,0.25,0.0,0.0,0.0,0.0
refactor4,4,0.75,0.25,0.0,0.0,0.0,0.0
refactor5,1,1.0,0.0,0.0,0.0,1.0,0.0
refactor6,1,1.0,0.0,0.0,0.0,1.0,0.0
refactor7,1,1.0,0.0,0.0,0.0,1.0,0.0
refactor8,20,0.1,0.9,0.0,0.1,0.2,0.0
refactor9,45,0.08888888888888889,0.9111111111111111,0.0,0.044444444444444446,0.24444444444444444,0.0
refactor10,45,0.08888888888888889,0.9111111111111111,0.0,0.044444444444444446,0.24444444444444444,0.0
refactor11,19,0.47368421052631576,0.5263157894736842,0.0,0.05263157894736842,0.5263157894736842,0.0
refactor12,32,0.3125,0.6875,0.0,0.0625,0.375,0.0
refactor13,57,0.12280701754385964,0.8771929824561403,0.0,0.17543859649122806,0.14035087719298245,0.0
refactor14,57,0.12280701754385964,0.8771929824561403,0.0,0.17543859649122806,0.14035087719298245,0.0
refactor15,57,0.12280701754385964,0.8771929824561403,0.0,0.17543859649122806,0.14035087719298245,0.0
refactor16,0,-1,-1,-1,-1,-1,-1
refactor17,24,0.125,0.875,0.0,0.0,0.5,0.0
refactor18,24,0.125,0.875,0.0,0.0,0.5,0.0
refactor19,24,0.125,0.875,0.0,0.0,0.5,0.0
refactor20,24,0.125,0.875,0.0,0.0,0.5,0.0
refactor21,5,0.0,1.0,0.0,0.0,0.6,0.0
refactor22,5,0.0,1.0,0.0,0.0,0.6,0.0
refactor23,5,0.0,1.0,0.0,0.0,0.6,0.0
refactor24,5,0.0,1.0,0.0,0.0,0.6,0.0
refactor25,7,1.0,0.0,0.0,0.0,1.0,0.0
refactor26,7,1.0,0.0,0.0,0.0,1.0,0.0
refactor27,58,0.017241379310344827,0.9827586206896551,0.0,0.05172413793103448,0.15517241379310345,0.017241379310344827
refactor28,4,1.0,0.0,0.0,0.0,0.75,0.0
refactor29,61,0.13114754098360656,0.8688524590163934,0.0,0.16393442622950818,0.18032786885245902,0.01639344262295082
refactor30,61,0.13114754098360656,0.8688524590163934,0.0,0.16393442622950818,0.18032786885245902,0.01639344262295082
refactor31,10,0.3,0.7,0.0,0.1,0.1,0.0
refactor32,10,0.3,0.7,0.0,0.1,0.1,0.0
refactor33,15,0.26666666666666666,0.7333333333333333,0.0,0.13333333333333333,0.2,0.0
refactor34,9,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.3333333333333333,0.0
refactor35,33,0.2727272727272727,0.7878787878787878,0.6363636363636364,0.18181818181818182,0.030303030303030304,0.0
refactor36,8,1.0,0.0,0.0,0.0,0.625,0.0
refactor37,28,0.07142857142857142,0.9285714285714286,0.0,0.07142857142857142,0.10714285714285714,0.0
refactor38,12,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.25,0.0
refactor39,6,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0
refactor40,19,0.05263157894736842,0.9473684210526315,0.0,0.0,0.3157894736842105,0.0
refactor41,69,0.13043478260869565,0.8695652173913043,0.0,0.10144927536231885,0.11594202898550725,0.0
refactor42,85,0.12941176470588237,0.9058823529411765,0.18823529411764706,0.08235294117647059,0.16470588235294117,0.023529411764705882
refactor43,1,1.0,0.0,0.0,0.0,1.0,0.0
refactor44,1,1.0,0.0,0.0,0.0,1.0,0.0
refactor45,147,0.061224489795918366,0.9387755102040817,0.0,0.05442176870748299,0.19727891156462585,0.0
refactor46,267,0.24344569288389514,0.9925093632958801,0.7078651685393258,0.07116104868913857,0.2397003745318352,0.0149812734082397
refactor47,267,0.24344569288389514,0.9925093632958801,0.7078651685393258,0.07116104868913857,0.2397003745318352,0.0149812734082397
refactor48,81,0.07407407407407407,0.9259259259259259,0.0,0.06172839506172839,0.2345679012345679,0.024691358024691357
refactor49,267,0.1947565543071161,0.9925093632958801,0.7078651685393258,0.06741573033707865,0.2397003745318352,0.0149812734082397
refactor50,32,0.0625,0.9375,0.40625,0.09375,0.21875,0.0
refactor51,11,0.2727272727272727,0.8181818181818182,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.0
refactor52,147,0.061224489795918366,0.9387755102040817,0.0,0.05442176870748299,0.19727891156462585,0.0
refactor53,73,0.0547945205479452,0.9452054794520548,0.0,0.0547945205479452,0.1917808219178082,0.0
refactor54,81,0.07407407407407407,0.9259259259259259,0.0,0.06172839506172839,0.2345679012345679,0.024691358024691357
refactor55,161,0.14285714285714285,0.9254658385093167,0.2795031055900621,0.06832298136645963,0.2236024844720497,0.012422360248447204
refactor56,28,0.07142857142857142,0.9285714285714286,0.0,0.10714285714285714,0.32142857142857145,0.03571428571428571
refactor57,9,1.0,0.0,1.0,0.2222222222222222,0.3333333333333333,0.0
refactor58,9,1.0,0.0,1.0,0.2222222222222222,0.3333333333333333,0.0
refactor59,8,1.0,0.0,0.0,0.125,0.375,0.0
refactor60,9,1.0,0.0,1.0,0.2222222222222222,0.3333333333333333,0.0
refactor61,9,1.0,0.0,1.0,0.2222222222222222,0.3333333333333333,0.0
refactor62,9,1.0,0.0,1.0,0.2222222222222222,0.3333333333333333,0.0
refactor63,9,1.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0
refactor64,9,1.0,0.0,1.0,0.2222222222222222,0.3333333333333333,0.0
refactor65,74,0.02702702702702703,0.972972972972973,0.0,0.06756756756756757,0.22972972972972974,0.02702702702702703
refactor66,74,0.02702702702702703,0.972972972972973,0.0,0.06756756756756757,0.22972972972972974,0.02702702702702703
refactor67,74,0.02702702702702703,0.972972972972973,0.0,0.06756756756756757,0.22972972972972974,0.02702702702702703
refactor68,74,0.02702702702702703,0.972972972972973,0.0,0.06756756756756757,0.22972972972972974,0.02702702702702703
refactor69,74,0.02702702702702703,0.972972972972973,0.0,0.06756756756756757,0.22972972972972974,0.02702702702702703
refactor70,74,0.02702702702702703,0.972972972972973,0.0,0.06756756756756757,0.22972972972972974,0.02702702702702703
refactor71,11,1.0,0.0,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0
refactor72,11,1.0,0.0,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0
refactor73,7,1.0,0.0,0.0,0.0,1.0,0.0
refactor74,16,0.375,0.625,0.0,0.0625,0.4375,0.0625
refactor75,21,0.3333333333333333,0.6666666666666666,0.0,0.19047619047619047,0.2857142857142857,0.0
refactor76,21,0.3333333333333333,0.6666666666666666,0.0,0.19047619047619047,0.2857142857142857,0.0
refactor77,0,-1,-1,-1,-1,-1,-1
refactor78,11,0.6363636363636364,0.45454545454545453,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.0
refactor79,5,0.0,1.0,0.0,0.0,0.4,0.0
refactor80,12,1.0,0.0,0.0,0.0,1.0,0.0
refactor81,3,1.0,0.0,0.0,0.0,1.0,0.0
refactor82,0,-1,-1,-1,-1,-1,-1
refactor83,16,0.375,0.625,0.0,0.125,0.375,0.0
refactor84,16,0.375,0.625,0.0,0.125,0.375,0.0
refactor85,1,0.0,1.0,0.0,0.0,0.0,0.0
refactor86,1,0.0,1.0,0.0,0.0,0.0,0.0
refactor87,22,0.4090909090909091,0.5909090909090909,0.0,0.13636363636363635,0.45454545454545453,0.045454545454545456
refactor88,40,0.325,0.7,0.425,0.125,0.2,0.0
refactor89,12,0.25,0.75,1.0,0.0,0.16666666666666666,0.0
refactor90,20,0.55,0.55,0.5,0.1,0.25,0.0
refactor91,16,0.25,0.75,0.0,0.0,0.4375,0.0
refactor92,16,0.25,0.75,0.0,0.0,0.4375,0.0
refactor93,16,0.25,0.75,0.0,0.0,0.4375,0.0
refactor94,16,0.25,0.75,0.0,0.0,0.4375,0.0
refactor95,58,0.08620689655172414,0.9137931034482759,0.0,0.15517241379310345,0.1724137931034483,0.0
refactor96,13,0.07692307692307693,0.9230769230769231,0.0,0.15384615384615385,0.23076923076923078,0.0
refactor97,11,0.09090909090909091,0.9090909090909091,0.0,0.0,0.2727272727272727,0.0
refactor98,19,0.10526315789473684,0.8947368421052632,0.0,0.05263157894736842,0.15789473684210525,0.0
refactor99,19,0.10526315789473684,0.8947368421052632,0.0,0.05263157894736842,0.15789473684210525,0.0
refactor100,44,0.045454545454545456,0.9545454545454546,0.0,0.06818181818181818,0.09090909090909091,0.0
refactor101,27,0.07407407407407407,0.9259259259259259,0.0,0.037037037037037035,0.18518518518518517,0.0
refactor102,29,0.3103448275862069,0.6896551724137931,0.0,0.06896551724137931,0.3448275862068966,0.0
refactor103,2,1.0,0.0,0.0,0.5,0.5,0.0
