@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute cloneEval {refactored, unrefactored}

@data
2,0,false,false,0,10,1.0,10,80,true,2,0.0,0.0,false,false,false,false,false,2,0.6058103104528624,169,0,0,0,21,10,0,169,0,0,0,unrefactored
2,0,false,false,0,43,1.0,43,227,true,13,0.17857142857142858,0.0,false,false,false,false,false,8,0.6046843758926022,209,3,9,3,42,25,1,200,8,1,0,unrefactored
2,0,false,false,0,10,1.0,10,107,false,0,0.2,0.0,false,false,false,false,true,1,0.3352941176470588,798,0,0,0,1,0,0,1106,3,0,0,unrefactored
2,0,false,false,0,34,1.0,34,344,false,0,0.6666666666666666,0.0,false,false,false,false,true,4,0.6140350877192983,251,3,8,4,50,18,5,243,3,5,0,unrefactored
2,0,false,false,0,11,0.9090909090909091,10,86,true,4,0.125,0.0,false,false,false,false,true,6,0.5965892384592767,1511,2,13,10,170,40,0,1498,13,0,0,unrefactored
3,0,false,true,0,49,0.32653061224489793,16,128,false,0,0.5454545454545454,0.0,false,false,false,false,false,11,0.4562409812409813,160,0,0,0,16,5,0,160,0,0,0,unrefactored
2,0,false,false,0,88,0.9886363636363636,87,515,true,21,0.1076923076923077,0.0,false,false,false,false,false,15,0.47619047619047616,1445,3,10,4,332,97,2,1435,8,2,0,unrefactored
5,0,false,true,0,135,0.4444444444444444,60,200,true,19,0.06976744186046512,0.0,true,false,false,false,false,5,1.0,2207,2,2,0,408,87,2,2205,0,0,0,unrefactored
2,2,false,true,0,37,0.4594594594594595,17,139,true,10,0.1111111111111111,0.0,true,false,false,false,false,7,0.5874159462055716,2207,5,8,0,392,63,4,2194,9,4,0,unrefactored
2,0,false,true,0,46,0.41304347826086957,19,103,true,5,0.3157894736842105,0.0,true,false,false,false,true,4,0.6045714285714285,187,0,0,0,26,15,0,187,0,0,0,unrefactored
4,16,false,false,0,24,1.0,24,331,false,0,0.36363636363636365,0.09090909090909091,false,false,false,false,true,7,1.0,48,0,0,0,25,8,0,48,0,0,0,unrefactored
3,10,false,false,0,150,0.16666666666666666,25,163,true,6,0.05555555555555555,0.05555555555555555,false,false,false,false,true,10,0.6,218,0,0,0,44,23,0,218,0,0,0,unrefactored
3,31,true,false,0,20,1.0,20,163,false,1,0.5,0.0,false,true,true,false,true,4,1.0,2207,4,9,4,481,146,9,2198,0,0,9,unrefactored
2,0,false,false,0,10,1.0,10,112,false,0,0.5,0.0,false,false,false,false,true,4,0.5965892384592767,2207,6,20,10,194,60,0,2187,20,0,0,unrefactored
2,0,false,false,0,15,0.9333333333333333,14,73,true,8,0.0,0.0,false,false,false,false,false,3,0.9370673379483953,2207,5,18,4,385,92,1,2188,18,1,0,unrefactored
2,0,false,false,0,168,1.0,168,930,true,26,0.27586206896551724,0.008620689655172414,false,false,false,false,true,9,0.6152987158012284,260,3,5,1,52,16,4,254,2,4,0,unrefactored
