unrefactor1,96,0.0,0.0,0.010416666666666666,0.0
unrefactor2,14,0.0,0.0,0.5714285714285714,0.0
unrefactor3,0,-1,-1,-1,-1
unrefactor4,18,0.3888888888888889,0.0,0.3888888888888889,0.0
unrefactor5,26,0.0,0.038461538461538464,0.15384615384615385,0.0
unrefactor6,1,0.0,0.0,1.0,0.0
unrefactor7,11,0.0,0.0,0.2727272727272727,0.0
unrefactor8,119,0.0,0.03361344537815126,0.15126050420168066,0.0
unrefactor9,113,0.8495575221238938,0.0,0.008849557522123894,0.0
unrefactor10,10,0.0,0.0,0.6,0.0
unrefactor11,16,0.0,0.125,0.4375,0.0625
unrefactor12,1,0.0,0.0,1.0,0.0
unrefactor13,0,-1,-1,-1,-1
unrefactor14,12,0.0,0.0,0.25,0.0
unrefactor15,9,0.0,0.0,0.5555555555555556,0.0
unrefactor16,16,0.0,0.0625,0.375,0.0625
unrefactor17,0,-1,-1,-1,-1
unrefactor18,0,-1,-1,-1,-1
unrefactor19,29,0.0,0.034482758620689655,0.1724137931034483,0.0
unrefactor20,5,0.0,0.0,1.0,0.0
unrefactor21,167,0.0,0.023952095808383235,0.09580838323353294,0.017964071856287425
unrefactor22,0,-1,-1,-1,-1
unrefactor23,9,0.0,0.0,0.5555555555555556,0.0
unrefactor24,0,-1,-1,-1,-1
unrefactor25,4,0.0,0.0,0.25,0.0
unrefactor26,0,-1,-1,-1,-1
unrefactor27,0,-1,-1,-1,-1
unrefactor28,7,0.7142857142857143,0.0,0.5714285714285714,0.0
unrefactor29,12,0.0,0.08333333333333333,0.5833333333333334,0.0
unrefactor30,103,0.5145631067961165,0.14563106796116504,0.0970873786407767,0.0
unrefactor31,14,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0
unrefactor32,24,0.0,0.125,0.20833333333333334,0.0
unrefactor33,0,-1,-1,-1,-1
unrefactor34,1,0.0,0.0,1.0,0.0
unrefactor35,10,0.0,0.0,0.4,0.0
unrefactor36,34,0.0,0.029411764705882353,0.38235294117647056,0.0
unrefactor37,0,-1,-1,-1,-1
unrefactor38,8,0.0,0.0,0.25,0.0
unrefactor39,51,0.0,0.0,0.0196078431372549,0.0
unrefactor40,7,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0
unrefactor41,0,-1,-1,-1,-1
unrefactor42,0,-1,-1,-1,-1
unrefactor43,21,0.0,0.09523809523809523,0.23809523809523808,0.047619047619047616
unrefactor44,0,-1,-1,-1,-1
unrefactor45,5,0.0,0.0,0.2,0.0
unrefactor46,1,0.0,0.0,0.0,0.0
unrefactor47,4,0.0,0.0,0.25,0.0
unrefactor48,6,0.5,0.0,0.16666666666666666,0.0
unrefactor49,32,0.0,0.03125,0.25,0.03125
unrefactor50,77,0.0,0.07792207792207792,0.16883116883116883,0.012987012987012988
unrefactor51,36,0.0,0.027777777777777776,0.16666666666666666,0.0
unrefactor52,0,-1,-1,-1,-1
unrefactor53,29,0.0,0.06896551724137931,0.13793103448275862,0.0
unrefactor54,8,0.0,0.0,0.625,0.0
unrefactor55,14,0.0,0.35714285714285715,0.2857142857142857,0.0
unrefactor56,30,0.0,0.1,0.26666666666666666,0.0
unrefactor57,0,-1,-1,-1,-1
unrefactor58,37,0.0,0.0,0.2702702702702703,0.0
unrefactor59,5,0.0,0.0,0.8,0.0
unrefactor60,4,0.0,0.0,0.25,0.0
unrefactor61,15,0.0,0.2,0.06666666666666667,0.0
unrefactor62,24,0.0,0.20833333333333334,0.041666666666666664,0.0
unrefactor63,47,0.0,0.0,0.0425531914893617,0.0
unrefactor64,35,0.7428571428571429,0.0,0.2857142857142857,0.0
unrefactor65,183,0.0,0.00546448087431694,0.2896174863387978,0.01092896174863388
