refactor1,13,9,4,0,0,8,0
refactor2,13,9,4,0,0,8,0
refactor3,38,12,29,26,0,20,0
refactor4,1,0,1,1,0,0,0
refactor5,47,4,43,0,6,10,0
refactor6,15,2,13,0,1,1,0
refactor7,15,2,13,0,1,1,0
refactor8,13,2,11,0,0,7,1
refactor9,4,0,4,0,0,2,0
refactor10,3,3,0,0,0,1,0
refactor11,28,2,26,0,0,14,0
refactor12,28,2,26,0,0,14,0
refactor13,28,2,26,0,0,14,0
refactor14,28,2,26,0,0,14,0
refactor15,28,2,26,0,0,14,0
refactor16,28,2,26,0,0,14,0
refactor17,28,2,26,0,0,14,0
refactor18,11,1,10,0,0,4,0
refactor19,3,1,2,0,0,0,0
refactor20,3,1,2,0,0,0,0
refactor21,7,7,0,0,0,4,0
refactor22,18,7,11,0,1,4,0
refactor23,18,7,11,0,1,4,0
refactor24,18,7,11,0,1,4,0
refactor25,18,7,11,0,1,4,0
refactor26,18,7,11,0,1,4,0
refactor27,18,7,11,0,1,4,0
refactor28,246,20,226,0,15,66,5
refactor29,8,2,6,0,0,4,0
refactor30,8,2,6,0,0,4,0
refactor31,8,2,6,0,0,4,0
refactor32,8,2,6,0,0,4,0
refactor33,16,5,11,0,1,5,0
refactor34,38,4,34,0,6,9,0
refactor35,56,9,47,0,2,21,0
refactor36,17,6,12,5,2,5,0
refactor37,17,5,12,0,2,5,0
refactor38,17,5,12,0,2,5,0
refactor39,6,6,0,0,1,3,0
refactor40,16,2,14,0,3,0,0
refactor41,9,2,7,0,0,2,0
refactor42,9,2,7,0,0,2,0
refactor43,9,2,7,0,0,2,0
refactor44,9,2,7,0,0,2,0
refactor45,9,2,7,0,0,2,0
refactor46,9,2,7,0,0,2,0
refactor47,9,2,7,0,0,2,0
refactor48,9,2,7,0,0,2,0
refactor49,9,2,7,0,0,2,0
refactor50,9,2,7,0,0,2,0
refactor51,9,2,7,0,0,2,0
refactor52,9,2,7,0,0,2,0
refactor53,9,2,7,0,0,2,0
refactor54,9,2,7,0,0,2,0
refactor55,9,2,7,0,0,2,0
refactor56,9,2,7,0,0,2,0
refactor57,9,2,7,0,0,2,0
refactor58,9,2,7,0,0,2,0
refactor59,6,6,0,4,0,4,0
refactor60,25,3,22,0,1,6,2
refactor61,18,1,17,0,2,3,0
refactor62,17,2,15,0,0,7,1
refactor63,28,1,27,6,0,7,0
refactor64,19,2,17,0,0,5,0
refactor65,6,6,0,4,0,4,0
refactor66,21,9,12,15,1,7,0
refactor67,18,6,12,0,1,7,0
refactor68,5,5,0,0,0,3,0
refactor69,60,12,48,11,6,17,0
refactor70,60,12,48,11,6,17,0
refactor71,44,6,38,0,5,12,1
refactor72,23,3,20,0,3,4,0
refactor73,5,5,0,0,0,2,0
refactor74,5,5,0,0,0,2,0
refactor75,5,5,0,0,0,2,0
refactor76,5,5,0,0,0,2,0
refactor77,5,5,0,0,0,2,0
refactor78,5,5,0,0,0,2,0
refactor79,5,5,0,0,0,1,0
refactor80,8,2,6,0,0,4,0
refactor81,8,2,6,0,0,4,0
refactor82,8,2,6,0,0,4,0
refactor83,8,2,6,0,0,4,0
refactor84,37,8,29,18,3,10,0
refactor85,16,0,16,0,0,2,0
refactor86,8,8,0,0,2,3,0
refactor87,8,8,0,0,2,3,0
refactor88,8,8,0,0,2,3,0
refactor89,8,8,0,0,2,3,0
refactor90,8,8,0,0,2,3,0
refactor91,3,3,0,0,0,1,0
refactor92,3,3,0,0,0,1,0
refactor93,3,3,0,0,0,1,0
refactor94,1,1,0,0,0,1,0
refactor95,54,2,52,2,3,16,2
refactor96,152,12,140,0,10,34,4
refactor97,152,12,140,0,10,34,4
refactor98,60,13,51,22,4,10,0
refactor99,60,13,51,22,4,10,0
refactor100,5,3,2,3,0,0,0
refactor101,5,3,2,3,0,0,0
refactor102,5,5,0,0,1,4,0
refactor103,5,5,0,0,1,4,0
refactor104,5,5,0,0,1,4,0
refactor105,6,6,0,0,0,3,0
refactor106,6,6,0,0,0,3,0
refactor107,6,6,0,0,0,3,0
refactor108,6,6,0,0,0,3,0
refactor109,6,6,0,0,0,3,0
refactor110,6,6,0,0,0,3,0
refactor111,6,6,0,0,0,3,0
refactor112,6,6,0,0,0,3,0
refactor113,6,6,0,0,0,3,0
refactor114,6,6,0,0,0,3,0
refactor115,6,6,0,0,0,3,0
refactor116,6,6,0,0,0,3,0
refactor117,6,6,0,0,0,3,0
refactor118,1,1,0,0,0,1,0
refactor119,1,1,0,0,0,1,0
refactor120,1,1,0,0,0,1,0
refactor121,1,1,0,0,0,1,0
refactor122,8,2,6,0,2,2,0
refactor123,25,1,25,14,5,2,0
refactor124,66,1,65,41,8,9,0
refactor125,47,7,40,22,5,12,0
refactor126,47,7,40,0,4,5,0
refactor127,26,4,22,9,1,6,0
refactor128,23,4,19,0,3,4,1
refactor129,92,17,87,42,10,22,5
refactor130,82,7,75,0,9,17,5
refactor131,58,8,50,0,4,10,2
refactor132,58,8,50,0,4,10,2
refactor133,98,15,83,0,5,33,2
refactor134,28,7,21,0,1,13,0
refactor135,33,8,25,0,2,10,1
refactor136,6,2,4,0,0,0,0
refactor137,6,2,4,0,0,0,0
refactor138,6,2,4,0,0,0,0
refactor139,19,2,17,0,2,2,0
refactor140,35,5,35,4,2,9,0
refactor141,31,1,30,0,4,6,2
refactor142,0,0,0,0,0,0,0
refactor143,31,3,28,0,2,7,0
refactor144,14,3,11,0,0,5,0
refactor145,2,2,0,0,0,0,0
refactor146,24,3,21,24,3,3,0
refactor147,24,3,21,24,3,3,0
refactor148,9,2,7,0,0,2,0
refactor149,9,2,7,0,0,2,0
refactor150,45,15,30,0,5,9,0
refactor151,14,11,4,3,3,1,0
refactor152,4,4,0,0,0,0,0
refactor153,8,6,2,1,0,5,0
refactor154,12,7,5,5,0,7,0
refactor155,3,3,0,0,0,2,0
refactor156,13,5,9,4,1,5,0
refactor157,59,11,55,37,5,18,1
refactor158,35,2,33,0,2,13,1
refactor159,26,0,26,0,0,2,0
refactor160,38,0,38,0,0,4,0
refactor161,2,2,0,0,0,2,0
refactor162,2,2,0,0,0,2,0
refactor163,47,3,44,0,2,11,0
refactor164,47,3,44,0,2,11,0
refactor165,47,3,44,0,2,11,0
refactor166,22,3,19,0,0,7,0
refactor167,22,3,19,0,0,7,0
refactor168,22,3,19,0,0,7,0
refactor169,10,2,8,0,0,2,0
refactor170,10,2,8,0,0,2,0
refactor171,10,2,8,0,0,2,0
refactor172,97,2,95,0,7,18,3
refactor173,97,2,95,0,7,18,3
refactor174,1,1,0,0,0,1,0
refactor175,1,1,0,0,0,1,0
refactor176,1,1,0,0,0,1,0
refactor177,121,52,78,103,8,31,1
refactor178,33,5,28,0,2,7,2
refactor179,45,10,35,0,6,11,1
refactor180,45,10,35,0,6,11,1
refactor181,0,0,0,0,0,0,0
refactor182,0,0,0,0,0,0,0
refactor183,13,2,11,13,1,2,0
refactor184,0,0,0,0,0,0,0
refactor185,32,0,32,0,1,7,0
refactor186,32,0,32,0,1,7,0
refactor187,32,0,32,0,1,7,0
refactor188,32,0,32,0,1,7,0
refactor189,32,0,32,0,1,7,0
refactor190,32,0,32,0,1,7,0
refactor191,32,0,32,0,1,7,0
refactor192,32,0,32,0,1,7,0
refactor193,32,0,32,0,1,7,0
refactor194,32,0,32,0,1,7,0
refactor195,32,0,32,0,1,7,0
refactor196,32,0,32,0,1,7,0
refactor197,32,0,32,0,1,7,0
refactor198,32,0,32,0,1,7,0
refactor199,32,0,32,0,1,7,0
refactor200,32,0,32,0,1,7,0
refactor201,32,0,32,0,1,7,0
refactor202,32,0,32,0,1,7,0
refactor203,32,0,32,0,1,7,0
refactor204,32,0,32,0,1,7,0
refactor205,32,0,32,0,1,7,0
refactor206,32,0,32,0,1,7,0
refactor207,32,0,32,0,1,7,0
refactor208,32,0,32,0,1,7,0
refactor209,32,0,32,0,1,7,0
refactor210,32,0,32,0,1,7,0
refactor211,32,0,32,0,1,7,0
refactor212,32,0,32,0,1,7,0
refactor213,21,0,21,0,0,5,0
refactor214,21,0,21,0,0,5,0
refactor215,21,0,21,0,0,5,0
refactor216,21,0,21,0,0,5,0
refactor217,21,0,21,0,0,5,0
refactor218,21,0,21,0,0,5,0
refactor219,21,0,21,0,0,5,0
refactor220,21,0,21,0,0,5,0
refactor221,21,0,21,0,0,5,0
refactor222,21,0,21,0,0,5,0
refactor223,21,0,21,0,0,5,0
refactor224,21,0,21,0,0,5,0
refactor225,21,0,21,0,0,5,0
refactor226,21,0,21,0,0,5,0
refactor227,21,0,21,0,0,5,0
refactor228,21,0,21,0,0,5,0
refactor229,21,0,21,0,0,5,0
refactor230,21,0,21,0,0,5,0
refactor231,21,0,21,0,0,5,0
refactor232,21,0,21,0,0,5,0
refactor233,21,0,21,0,0,5,0
refactor234,21,0,21,0,0,5,0
refactor235,21,0,21,0,0,5,0
refactor236,21,0,21,0,0,5,0
refactor237,21,0,21,0,0,5,0
refactor238,21,0,21,0,0,5,0
refactor239,21,0,21,0,0,5,0
refactor240,21,0,21,0,0,5,0
refactor241,21,0,21,0,0,5,0
refactor242,31,7,28,19,2,5,0
refactor243,4,4,0,0,1,0,0
refactor244,328,16,312,0,29,67,8
refactor245,41,4,37,0,4,12,0
refactor246,0,0,0,0,0,0,0
refactor247,0,0,0,0,0,0,0
refactor248,3,3,0,0,2,1,0
refactor249,15,4,11,0,2,3,0
refactor250,1,1,0,0,0,1,0
refactor251,114,8,106,0,13,16,2
refactor252,51,0,51,0,1,9,0
refactor253,21,3,18,0,1,4,0
refactor254,21,3,18,0,1,4,0
refactor255,21,3,18,0,1,4,0
refactor256,21,3,18,0,1,4,0
refactor257,21,3,18,0,1,4,0
refactor258,14,3,11,0,0,3,0
refactor259,14,3,11,0,0,3,0
refactor260,14,3,11,0,0,3,0
refactor261,14,3,11,0,0,3,0
refactor262,14,3,11,0,0,3,0
refactor263,19,3,16,0,1,2,0
refactor264,19,3,16,0,1,2,0
refactor265,19,3,16,0,1,2,0
refactor266,19,3,16,0,1,2,0
refactor267,38,4,36,20,2,10,0
refactor268,13,1,12,0,2,2,0
refactor269,126,49,82,118,0,42,0
refactor270,65,19,47,54,0,18,0
refactor271,16,5,11,0,3,3,0
refactor272,64,3,61,0,6,13,3
refactor273,64,3,61,0,6,13,3
refactor274,64,3,61,0,6,13,3
refactor275,64,3,61,0,6,13,3
refactor276,64,3,61,0,6,13,3
refactor277,64,3,61,0,6,13,3
refactor278,0,0,0,0,0,0,0
refactor279,0,0,0,0,0,0,0
refactor280,0,0,0,0,0,0,0
refactor281,0,0,0,0,0,0,0
refactor282,0,0,0,0,0,0,0
refactor283,0,0,0,0,0,0,0
refactor284,0,0,0,0,0,0,0
refactor285,0,0,0,0,0,0,0
refactor286,0,0,0,0,0,0,0
refactor287,0,0,0,0,0,0,0
refactor288,0,0,0,0,0,0,0
refactor289,0,0,0,0,0,0,0
refactor290,0,0,0,0,0,0,0
refactor291,0,0,0,0,0,0,0
refactor292,27,7,20,0,1,3,0
refactor293,27,7,20,0,1,3,0
refactor294,117,2,115,59,9,23,3
refactor295,117,2,115,59,9,23,3
refactor296,117,2,115,59,9,23,3
refactor297,117,2,115,59,9,23,3
refactor298,117,2,115,59,9,23,3
refactor299,117,2,115,59,9,23,3
refactor300,117,2,115,59,9,23,3
refactor301,18,0,18,0,2,4,0
refactor302,18,0,18,0,2,4,0
refactor303,18,0,18,0,2,4,0
refactor304,18,0,18,0,2,4,0
refactor305,18,0,18,0,2,4,0
refactor306,18,0,18,0,2,4,0
refactor307,18,0,18,0,2,4,0
refactor308,0,0,0,0,0,0,0
refactor309,0,0,0,0,0,0,0
refactor310,0,0,0,0,0,0,0
refactor311,0,0,0,0,0,0,0
refactor312,0,0,0,0,0,0,0
refactor313,0,0,0,0,0,0,0
refactor314,0,0,0,0,0,0,0
refactor315,0,0,0,0,0,0,0
refactor316,0,0,0,0,0,0,0
refactor317,0,0,0,0,0,0,0
refactor318,0,0,0,0,0,0,0
refactor319,9,4,5,0,0,0,0
refactor320,9,4,5,0,0,0,0
refactor321,9,4,5,0,0,0,0
refactor322,9,4,5,0,0,0,0
refactor323,9,4,5,0,0,0,0
