refactor1,15,2,8,1,11,3,8,7,0,8,0
refactor2,15,2,8,1,11,3,8,7,0,8,0
refactor3,69,3,6,2,28,7,6,63,0,0,0
refactor4,69,3,6,2,28,7,6,63,0,0,0
refactor5,245,5,60,8,121,22,60,185,0,60,0
refactor6,245,5,46,6,69,15,46,199,0,46,0
refactor7,245,5,46,6,69,15,46,199,0,46,0
refactor8,302,4,38,7,161,47,38,264,0,38,0
refactor9,428,4,50,10,228,55,50,378,0,50,0
refactor10,465,5,21,6,245,57,21,444,0,21,0
refactor11,490,7,110,18,260,66,110,380,0,110,0
refactor12,490,7,110,18,260,66,110,380,0,110,0
refactor13,490,7,110,18,260,66,110,380,0,110,0
refactor14,490,7,110,18,260,66,110,380,0,110,0
refactor15,490,7,110,18,260,66,110,380,0,110,0
refactor16,490,7,110,18,260,66,110,380,0,110,0
refactor17,490,7,110,18,260,66,110,380,0,110,0
refactor18,660,7,81,11,196,39,81,579,0,81,0
refactor19,660,7,81,11,196,39,81,579,0,81,0
refactor20,660,7,81,11,196,39,81,579,0,81,0
refactor21,771,9,48,8,392,97,8,716,47,8,0
refactor22,441,3,23,3,90,11,23,418,0,23,0
refactor23,441,3,23,3,90,11,23,418,0,23,0
refactor24,441,3,23,3,90,11,23,418,0,23,0
refactor25,441,3,23,3,90,11,23,418,0,23,0
refactor26,441,3,23,3,90,11,23,418,0,23,0
refactor27,441,3,23,3,90,11,23,418,0,23,0
refactor28,31,1,7,3,17,5,2,24,5,2,0
refactor29,1119,7,57,11,514,141,57,1062,0,57,0
refactor30,1119,7,57,11,514,141,57,1062,0,57,0
refactor31,1119,7,57,11,514,141,57,1062,0,57,0
refactor32,1119,7,57,11,514,141,57,1062,0,57,0
refactor33,1119,8,105,23,301,67,105,1014,0,105,0
refactor34,888,1,8,0,377,121,1,880,7,1,0
refactor35,891,2,6,4,378,122,1,914,20,1,0
refactor36,1257,10,205,35,340,58,205,1052,0,0,205
refactor37,1257,10,205,35,340,58,205,1052,0,205,0
refactor38,1257,10,205,35,340,58,205,1052,0,205,0
refactor39,1257,10,205,35,340,58,205,1052,0,205,0
refactor40,1257,10,205,35,340,58,205,1052,0,205,0
refactor41,1258,10,116,20,566,112,116,1142,0,116,0
refactor42,1258,10,116,20,566,112,116,1142,0,116,0
refactor43,1258,10,116,20,566,112,116,1142,0,116,0
refactor44,1258,10,116,20,566,112,116,1142,0,116,0
refactor45,1258,10,116,20,566,112,116,1142,0,116,0
refactor46,1258,10,116,20,566,112,116,1142,0,116,0
refactor47,1258,10,116,20,566,112,116,1142,0,116,0
refactor48,1258,10,116,20,566,112,116,1142,0,116,0
refactor49,1258,10,116,20,566,112,116,1142,0,116,0
refactor50,1282,10,118,18,584,124,118,1164,0,118,0
refactor51,1282,10,118,18,584,124,118,1164,0,118,0
refactor52,1282,10,118,18,584,124,118,1164,0,118,0
refactor53,1282,10,118,18,584,124,118,1164,0,118,0
refactor54,1282,10,118,18,584,124,118,1164,0,118,0
refactor55,1282,10,118,18,584,124,118,1164,0,118,0
refactor56,1282,10,118,18,584,124,118,1164,0,118,0
refactor57,1282,10,118,18,584,124,118,1164,0,118,0
refactor58,1282,10,118,18,584,124,118,1164,0,118,0
refactor59,1302,9,75,9,355,69,75,1227,0,0,75
refactor60,1356,11,66,11,616,136,66,1290,0,66,0
refactor61,1435,12,205,39,617,130,205,1230,0,205,0
refactor62,61,0,0,0,25,11,0,61,0,0,0
refactor63,499,3,10,3,202,35,10,489,0,0,10
refactor64,1435,3,26,4,616,138,26,1409,0,26,0
refactor65,1435,6,64,8,339,66,64,1371,0,0,64
refactor66,1435,8,76,16,571,124,76,1359,0,0,76
refactor67,1435,8,82,24,563,134,82,1353,0,82,0
refactor68,1435,7,22,5,560,135,22,1413,0,22,0
refactor69,497,2,3,0,154,26,3,494,0,0,3
refactor70,497,2,3,0,154,26,3,494,0,0,3
refactor71,497,2,3,0,154,26,3,494,0,3,0
refactor72,1435,4,6,2,118,28,3,1429,3,3,0
refactor73,172,0,0,0,22,11,0,172,0,0,0
refactor74,172,0,0,0,22,11,0,172,0,0,0
refactor75,172,0,0,0,22,11,0,172,0,0,0
refactor76,172,0,0,0,22,11,0,172,0,0,0
refactor77,172,0,0,0,22,11,0,172,0,0,0
refactor78,172,0,0,0,22,11,0,172,0,0,0
refactor79,1435,6,69,19,243,42,69,1366,0,69,0
refactor80,1140,5,19,5,421,89,19,1121,0,19,0
refactor81,1140,5,19,5,421,89,19,1121,0,19,0
refactor82,1140,5,19,5,421,89,19,1121,0,19,0
refactor83,1140,5,19,5,421,89,19,1121,0,19,0
refactor84,786,3,6,1,351,140,6,780,0,0,6
refactor85,1435,9,89,26,520,110,9,1318,108,9,0
refactor86,1435,7,33,10,489,108,33,1402,0,33,0
refactor87,1435,7,33,10,489,108,33,1402,0,33,0
refactor88,1435,7,33,10,489,108,33,1402,0,33,0
refactor89,1435,7,33,10,489,108,33,1402,0,33,0
