refactor1,true,7,1.0
refactor2,false,3,1.0
refactor3,false,6,1.0
refactor4,false,6,1.0
refactor5,true,9,1.0
refactor6,false,3,1.0
refactor7,false,3,1.0
refactor8,false,5,1.0
refactor9,false,3,1.0
refactor10,false,9,1.0
refactor11,false,3,1.0
refactor12,false,0,1.0
refactor13,false,3,1.0
refactor14,true,10,1.0
refactor15,true,10,1.0
refactor16,false,8,1.0
refactor17,false,9,0.25925925925925924
refactor18,false,9,0.25925925925925924
refactor19,false,9,0.25925925925925924
refactor20,false,4,1.0
refactor21,false,4,1.0
refactor22,true,4,1.0
refactor23,false,4,1.0
refactor24,false,4,1.0
refactor25,true,3,1.0
refactor26,true,2,1.0
refactor27,false,7,1.0
refactor28,false,7,1.0
refactor29,false,4,1.0
refactor30,false,7,1.0
refactor31,false,8,1.0
refactor32,false,6,1.0
refactor33,false,7,1.0
refactor34,false,5,1.0
refactor35,false,5,1.0
refactor36,false,5,1.0
refactor37,false,5,1.0
refactor38,false,5,1.0
refactor39,false,5,1.0
refactor40,false,5,1.0
refactor41,false,5,1.0
refactor42,false,6,1.0
refactor43,false,6,1.0
refactor44,false,6,1.0
refactor45,false,6,1.0
refactor46,false,6,1.0
refactor47,false,6,1.0
refactor48,false,6,1.0
refactor49,false,6,1.0
refactor50,false,6,1.0
refactor51,false,6,1.0
refactor52,false,7,1.0
refactor53,false,7,1.0
refactor54,false,9,1.0
refactor55,false,9,1.0
refactor56,false,4,1.0
refactor57,false,4,1.0
refactor58,false,12,1.0
refactor59,true,1,1.0
refactor60,true,1,1.0
refactor61,false,5,1.0
refactor62,false,6,1.0
refactor63,false,5,1.0
refactor64,false,8,1.0
refactor65,false,6,1.0
refactor66,false,5,1.0
refactor67,false,9,1.0
refactor68,false,5,1.0
refactor69,false,6,1.0
refactor70,false,9,1.0
refactor71,false,9,1.0
refactor72,false,4,1.0
refactor73,false,4,1.0
refactor74,false,4,1.0
refactor75,false,13,1.0
refactor76,false,13,1.0
refactor77,false,10,1.0
refactor78,false,10,1.0
refactor79,false,10,1.0
refactor80,false,10,1.0
refactor81,true,7,1.0
refactor82,true,7,1.0
refactor83,false,5,1.0
refactor84,false,4,1.0
refactor85,true,5,1.0
refactor86,false,9,1.0
refactor87,false,9,1.0
refactor88,false,9,1.0
refactor89,false,4,1.0
refactor90,false,4,1.0
refactor91,true,6,1.0
refactor92,true,8,1.0
refactor93,true,9,1.0
refactor94,true,5,1.0
refactor95,false,9,1.0
refactor96,false,9,1.0
refactor97,false,7,1.0
refactor98,false,7,1.0
refactor99,false,5,1.0
refactor100,false,5,1.0
refactor101,false,8,1.0
refactor102,false,6,1.0
refactor103,false,7,1.0
refactor104,false,7,1.0
refactor105,false,7,1.0
refactor106,false,7,1.0
refactor107,false,2,1.0
refactor108,false,5,1.0
refactor109,false,6,1.0
refactor110,false,6,1.0
refactor111,false,6,1.0
refactor112,false,6,1.0
refactor113,false,6,1.0
refactor114,false,3,1.0
refactor115,false,3,1.0
refactor116,false,3,1.0
refactor117,false,3,1.0
refactor118,false,3,1.0
refactor119,true,2,1.0
refactor120,false,5,1.0
refactor121,false,5,1.0
refactor122,false,4,1.0
refactor123,false,4,1.0
refactor124,true,4,1.0
refactor125,true,3,1.0
refactor126,false,2,1.0
refactor127,false,2,1.0
refactor128,false,2,1.0
refactor129,false,2,1.0
refactor130,false,17,1.0
refactor131,false,7,1.0
refactor132,false,9,1.0
refactor133,false,9,1.0
refactor134,false,17,1.0
refactor135,false,16,1.0
refactor136,false,11,1.0
refactor137,false,6,1.0
refactor138,false,3,1.0
refactor139,false,7,1.0
refactor140,false,5,1.0
refactor141,false,5,1.0
refactor142,false,9,1.0
refactor143,false,9,1.0
refactor144,false,9,1.0
refactor145,false,9,1.0
refactor146,false,9,1.0
refactor147,false,9,1.0
refactor148,false,8,1.0
refactor149,false,8,1.0
refactor150,false,4,1.0
refactor151,true,4,1.0
refactor152,true,4,1.0
refactor153,true,4,1.0
refactor154,true,4,1.0
refactor155,true,5,1.0
refactor156,true,7,0.625
refactor157,true,5,1.0
refactor158,true,5,1.0
refactor159,true,5,0.5
refactor160,true,5,0.5497866287339972
refactor161,true,5,0.55
refactor162,true,5,0.5214285714285715
refactor163,false,5,1.0
refactor164,false,5,1.0
refactor165,false,5,1.0
refactor166,false,5,1.0
refactor167,false,5,1.0
refactor168,false,4,1.0
refactor169,false,4,1.0
refactor170,false,4,1.0
refactor171,false,4,1.0
refactor172,false,4,1.0
refactor173,false,2,1.0
refactor174,false,14,1.0
refactor175,false,7,1.0
refactor176,false,2,1.0
refactor177,false,2,1.0
refactor178,true,9,1.0
refactor179,true,11,1.0
refactor180,true,7,1.0
refactor181,true,5,1.0
refactor182,true,5,1.0
refactor183,true,9,1.0
refactor184,true,5,1.0
refactor185,true,6,1.0
refactor186,true,2,1.0
refactor187,true,5,1.0
refactor188,true,3,1.0
