@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute numTotalMultiset real
@attribute numParaMultiset real
@attribute numGappedMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
2,3,false,false,0,20,1.0,20,155,true,5,0.4,0.05,false,false,false,false,false,8,1.0,0.04862522010023026,0.0013531799729364006,6.772314777190844E-5,0.0,4.063388866314506E-4,0.0,6.772314777190844E-5,0.04855749695245835,0.0,6.772314777190844E-5,0.0,53,0.09433962264150944,0.9056603773584906,0.0,0.09433962264150944,0.33962264150943394,0.018867924528301886,refactored
2,3,false,false,0,20,1.0,20,155,true,5,0.4,0.05,false,false,false,false,false,8,1.0,0.04862522010023026,0.0013531799729364006,6.772314777190844E-5,0.0,4.063388866314506E-4,0.0,6.772314777190844E-5,0.04855749695245835,0.0,6.772314777190844E-5,0.0,53,0.09433962264150944,0.9056603773584906,0.0,0.09433962264150944,0.33962264150943394,0.018867924528301886,refactored
2,3,false,false,0,20,1.0,20,155,true,5,0.4,0.05,false,false,false,false,false,8,1.0,0.04862522010023026,0.0013531799729364006,6.772314777190844E-5,0.0,4.063388866314506E-4,0.0,6.772314777190844E-5,0.04855749695245835,0.0,6.772314777190844E-5,0.0,53,0.09433962264150944,0.9056603773584906,0.0,0.09433962264150944,0.33962264150943394,0.018867924528301886,refactored
2,3,false,false,0,20,0.55,11,93,true,3,0.45454545454545453,0.09090909090909091,false,false,false,false,false,8,1.0,0.04862522010023026,0.0013531799729364006,6.772314777190844E-5,0.0,4.063388866314506E-4,0.0,6.772314777190844E-5,0.04855749695245835,0.0,6.772314777190844E-5,0.0,0,-1,-1,-1,-1,-1,-1,refactored
2,3,false,false,0,20,0.55,11,93,true,3,0.45454545454545453,0.09090909090909091,false,false,false,false,false,8,1.0,0.04862522010023026,0.0013531799729364006,6.772314777190844E-5,0.0,4.063388866314506E-4,0.0,6.772314777190844E-5,0.04855749695245835,0.0,6.772314777190844E-5,0.0,0,-1,-1,-1,-1,-1,-1,refactored
2,3,false,false,0,20,0.55,11,93,true,3,0.45454545454545453,0.09090909090909091,false,false,false,false,false,8,1.0,0.04862522010023026,0.0013531799729364006,6.772314777190844E-5,0.0,4.063388866314506E-4,0.0,6.772314777190844E-5,0.04855749695245835,0.0,6.772314777190844E-5,0.0,0,-1,-1,-1,-1,-1,-1,refactored
2,0,true,false,0,19,1.0,19,131,true,6,0.16666666666666666,0.0,false,true,true,true,false,5,1.0,0.027089259108763374,0.0027063599458728013,2.7089259108763376E-4,6.772314777190844E-5,8.126777732629012E-4,2.031694433157253E-4,2.7089259108763376E-4,0.026818366517675742,0.0,2.7089259108763376E-4,0.0,25,0.08,0.92,0.0,0.12,0.24,0.0,refactored
2,0,true,false,0,19,1.0,19,131,true,6,0.16666666666666666,0.0,false,true,true,true,false,5,1.0,0.027089259108763374,0.0027063599458728013,2.7089259108763376E-4,6.772314777190844E-5,8.126777732629012E-4,2.031694433157253E-4,2.7089259108763376E-4,0.026818366517675742,0.0,2.7089259108763376E-4,0.0,25,0.08,0.92,0.0,0.12,0.24,0.0,refactored
2,0,true,true,0,64,0.265625,17,135,true,8,0.17647058823529413,0.0,true,true,true,true,false,3,1.0,0.10002708925910876,0.0013531799729364006,6.772314777190844E-5,0.0,0.004469727752945957,6.09508329947176E-4,6.772314777190844E-5,0.09995936611133685,0.0,6.772314777190844E-5,0.0,8,1.0,0.0,0.0,0.375,0.375,0.0,refactored
3,0,true,false,0,64,0.171875,11,79,true,4,0.3,0.0,false,true,true,true,false,4,1.0,0.10002708925910876,0.0013531799729364006,6.772314777190844E-5,0.0,0.004469727752945957,6.09508329947176E-4,6.772314777190844E-5,0.09995936611133685,0.0,0.0,6.772314777190844E-5,5,1.0,0.0,0.0,0.6,0.2,0.0,refactored
6,67,false,false,0,48,0.9791666666666666,47,358,true,14,0.05128205128205128,0.0,false,false,false,false,false,17,0.375,0.0835026412027631,0.0013531799729364006,6.772314777190844E-4,0.0,0.004537450900717865,4.7406203440335904E-4,1.3544629554381688E-4,0.08282540972504401,0.0,0.0,0.0,21,0.3333333333333333,0.6666666666666666,1.0,0.14285714285714285,0.3333333333333333,0.0,refactored
7,99,false,false,0,43,0.9767441860465116,42,286,true,11,0.06060606060606061,0.0,false,false,false,false,false,10,0.4107142857142857,0.05499119599078965,0.0013531799729364006,1.3544629554381688E-4,0.0,0.002302587024244887,4.063388866314506E-4,1.3544629554381688E-4,0.054788026547473924,6.772314777190844E-5,0.0,0.0,39,0.23076923076923078,0.7948717948717948,0.7435897435897436,0.07692307692307693,0.2564102564102564,0.0,refactored
15,836,false,false,0,43,0.3023255813953488,13,99,true,3,0.1111111111111111,0.0,false,false,false,false,false,4,0.43333333333333335,0.05499119599078965,0.0013531799729364006,1.3544629554381688E-4,0.0,0.002302587024244887,4.063388866314506E-4,6.772314777190844E-5,0.0826899634295002,6.772314777190844E-5,0.0,0.0,2,1.0,0.0,1.0,0.0,0.5,0.0,refactored
2,0,true,false,0,84,0.19047619047619047,16,152,false,0,0.0,0.0,false,true,true,true,false,5,1.0,0.10002708925910876,0.0027063599458728013,2.7089259108763376E-4,6.772314777190844E-5,0.002912095354192063,9.481240688067181E-4,2.7089259108763376E-4,0.09975619666802113,0.0,2.7089259108763376E-4,0.0,4,0.0,1.0,0.0,0.0,0.25,0.0,refactored
2,0,true,false,0,29,0.9655172413793104,28,169,true,7,0.037037037037037035,0.0,false,true,true,true,false,9,1.0,0.010158472165786265,0.0013531799729364006,1.3544629554381688E-4,0.0,3.386157388595422E-4,0.0,1.3544629554381688E-4,0.010023025870242449,0.0,1.3544629554381688E-4,0.0,0,-1,-1,-1,-1,-1,-1,refactored
2,0,true,false,0,23,0.9565217391304348,22,135,true,4,0.6666666666666666,0.0,false,true,true,true,false,12,1.0,0.010158472165786265,0.0013531799729364006,1.3544629554381688E-4,0.0,3.386157388595422E-4,0.0,1.3544629554381688E-4,0.010023025870242449,0.0,1.3544629554381688E-4,0.0,0,-1,-1,-1,-1,-1,-1,refactored
2,0,false,false,0,27,0.9629629629629629,26,154,true,7,0.48,0.0,false,false,false,false,false,7,1.0,0.01036164160910199,0.0013531799729364006,6.772314777190844E-5,0.0,5.417851821752675E-4,6.772314777190844E-5,6.772314777190844E-5,0.010293918461330083,0.0,6.772314777190844E-5,0.0,7,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.0,refactored
3,0,true,false,0,120,0.06666666666666667,8,101,false,0,0.0,0.0,false,true,true,true,false,4,1.0,0.013273736963294053,0.0013531799729364006,6.772314777190844E-5,0.0,3.386157388595422E-4,1.3544629554381688E-4,6.772314777190844E-5,0.013206013815522145,0.0,0.0,6.772314777190844E-5,25,0.08,0.92,0.28,0.12,0.16,0.0,refactored
2,0,false,false,0,65,0.9846153846153847,64,533,true,30,0.047619047619047616,0.0,false,false,false,false,false,8,1.0,0.014966815657591765,0.0013531799729364006,1.3544629554381688E-4,6.772314777190844E-5,0.0011512935121224435,2.031694433157253E-4,1.3544629554381688E-4,0.014831369362047948,0.0,1.3544629554381688E-4,0.0,35,0.34285714285714286,0.6571428571428571,0.0,0.05714285714285714,0.3142857142857143,0.08571428571428572,refactored
2,0,false,false,0,64,1.0,64,553,true,28,0.125,0.0,false,false,false,false,false,6,1.0,0.03365840444263849,0.0013531799729364006,2.7089259108763376E-4,6.772314777190844E-5,0.0029798185019639712,6.772314777190844E-4,2.7089259108763376E-4,0.032778003521603684,6.09508329947176E-4,2.7089259108763376E-4,0.0,167,0.04790419161676647,0.9520958083832335,0.0,0.10778443113772455,0.19760479041916168,0.005988023952095809,refactored
3,0,false,true,0,64,0.484375,31,297,true,11,0.16666666666666666,0.0,true,false,false,false,false,9,1.0,0.03365840444263849,0.0013531799729364006,2.7089259108763376E-4,6.772314777190844E-5,0.0029798185019639712,6.772314777190844E-4,1.3544629554381688E-4,0.03264255722605987,4.063388866314506E-4,4.7406203440335904E-4,1.3544629554381688E-4,223,0.06726457399103139,0.9417040358744395,0.28699551569506726,0.09417040358744394,0.242152466367713,0.008968609865470852,refactored
3,0,false,true,0,60,0.16666666666666666,10,97,true,1,0.2222222222222222,0.0,true,false,false,false,false,5,1.0,0.03365840444263849,0.0040595399188092015,6.09508329947176E-4,6.772314777190844E-5,0.0029798185019639712,6.772314777190844E-4,1.3544629554381688E-4,0.03264255722605987,4.063388866314506E-4,4.7406203440335904E-4,1.3544629554381688E-4,4,0.5,0.5,0.5,0.25,0.25,0.0,refactored
2,0,true,false,0,15,0.9333333333333333,14,113,true,3,0.08333333333333333,0.0,false,true,true,true,false,2,1.0,0.03365840444263849,0.0013531799729364006,6.772314777190844E-5,0.0,0.0017608018420696193,2.7089259108763376E-4,6.772314777190844E-5,0.03359068129486659,0.0,6.772314777190844E-5,0.0,19,0.0,1.0,0.0,0.05263157894736842,0.21052631578947367,0.0,refactored
2,0,false,false,0,10,1.0,10,89,true,4,0.0,0.0,false,false,false,false,false,4,0.5625,0.039550318298794525,0.0013531799729364006,2.031694433157253E-4,0.0,0.00216714072870107,4.7406203440335904E-4,6.772314777190844E-5,0.03900853311661926,4.7406203440335904E-4,6.772314777190844E-5,0.0,0,-1,-1,-1,-1,-1,-1,refactored
6,95,false,false,0,11,1.0,11,67,false,3,0.0,0.0,false,false,false,false,false,1,0.6656855404522426,0.043952322903968576,0.0013531799729364006,3.386157388595422E-4,0.0,0.003250711093051605,6.09508329947176E-4,0.0,0.0433428145740214,2.031694433157253E-4,1.3544629554381688E-4,1.3544629554381688E-4,6,1.0,0.0,1.0,0.0,1.0,0.0,refactored
2,0,true,false,0,246,0.044715447154471545,11,130,false,0,0.0,0.0,false,true,true,true,false,3,1.0,0.05228227007991332,0.0027063599458728013,3.386157388595422E-4,0.0,0.003115264797507788,9.481240688067181E-4,3.386157388595422E-4,0.051943654341053774,0.0,3.386157388595422E-4,0.0,6,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,refactored
2,0,false,false,0,27,0.9629629629629629,26,193,true,6,0.08,0.0,false,false,false,false,false,7,1.0,0.05641338209399973,0.0013531799729364006,3.386157388595422E-4,1.3544629554381688E-4,0.00345388053636733,6.772314777190844E-4,3.386157388595422E-4,0.056074766355140186,0.0,3.386157388595422E-4,0.0,8,0.0,1.0,0.0,0.125,0.25,0.0,refactored
2,0,true,true,0,128,0.34375,44,308,true,11,0.1891891891891892,0.0,true,true,true,true,false,6,1.0,0.05878369226601653,0.0027063599458728013,4.7406203440335904E-4,2.031694433157253E-4,0.0025734796153325207,4.063388866314506E-4,4.7406203440335904E-4,0.05830963023161317,0.0,4.7406203440335904E-4,0.0,74,0.0945945945945946,0.9054054054054054,0.0,0.05405405405405406,0.24324324324324326,0.013513513513513514,refactored
2,0,true,false,0,128,0.1953125,25,183,true,6,0.15,0.0,false,true,true,true,false,8,1.0,0.05878369226601653,0.0027063599458728013,4.7406203440335904E-4,2.031694433157253E-4,0.0025734796153325207,4.063388866314506E-4,4.7406203440335904E-4,0.05830963023161317,0.0,4.7406203440335904E-4,0.0,39,0.10256410256410256,0.8974358974358975,0.0,0.05128205128205128,0.2564102564102564,0.02564102564102564,refactored
2,0,false,false,0,18,0.9444444444444444,17,142,true,7,0.0,0.0,false,false,false,false,false,12,1.0,0.0633888663145063,0.0027063599458728013,2.031694433157253E-4,6.772314777190844E-5,0.00392794257077069,0.001083570364350535,2.031694433157253E-4,0.06311797372341867,6.772314777190844E-5,2.031694433157253E-4,0.0,5,0.6,0.4,0.0,0.0,0.8,0.0,refactored
6,0,true,true,0,131,0.05343511450381679,7,84,true,4,0.0,0.0,true,true,true,true,false,12,1.0,0.07110930516050386,0.0013531799729364006,2.031694433157253E-4,1.3544629554381688E-4,0.0037924962752268723,0.0013544629554381688,2.031694433157253E-4,0.07090613571718814,0.0,0.0,0.0,21,0.19047619047619047,0.8571428571428571,0.6666666666666666,0.047619047619047616,0.42857142857142855,0.0,refactored
6,0,true,true,0,131,0.05343511450381679,7,84,true,4,0.0,0.0,true,true,true,true,false,12,1.0,0.07110930516050386,0.0013531799729364006,2.031694433157253E-4,1.3544629554381688E-4,0.0037924962752268723,0.0013544629554381688,2.031694433157253E-4,0.07090613571718814,0.0,0.0,0.0,21,0.19047619047619047,0.8571428571428571,0.6666666666666666,0.047619047619047616,0.42857142857142855,0.0,refactored
6,0,true,true,0,131,0.05343511450381679,7,84,true,4,0.0,0.0,true,true,true,true,false,12,1.0,0.07110930516050386,0.0013531799729364006,2.031694433157253E-4,1.3544629554381688E-4,0.0037924962752268723,0.0013544629554381688,2.031694433157253E-4,0.07090613571718814,0.0,0.0,0.0,21,0.19047619047619047,0.8571428571428571,0.6666666666666666,0.047619047619047616,0.42857142857142855,0.0,refactored
6,0,true,true,0,131,0.05343511450381679,7,84,true,4,0.0,0.0,true,true,true,true,false,12,1.0,0.07110930516050386,0.0013531799729364006,2.031694433157253E-4,1.3544629554381688E-4,0.0037924962752268723,0.0013544629554381688,2.031694433157253E-4,0.07090613571718814,0.0,0.0,0.0,21,0.19047619047619047,0.8571428571428571,0.6666666666666666,0.047619047619047616,0.42857142857142855,0.0,refactored
