@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute cloneEval {refactored, unrefactored}

@data
2,0,true,false,0,54,0.9814814814814815,53,438,true,14,0.07317073170731707,0.04878048780487805,false,false,false,false,false,7,1.0,refactored
2,0,true,false,0,56,1.0,56,565,true,47,0.32,0.0,false,true,true,true,false,1,1.0,refactored
2,16,true,false,0,19,0.9473684210526315,18,197,false,1,0.6153846153846154,0.0,false,true,true,false,true,5,1.0,refactored
3,27,true,false,0,112,0.9821428571428571,110,723,true,46,0.07692307692307693,0.0,false,true,true,false,false,5,1.0,refactored
3,27,true,false,0,112,0.9821428571428571,110,723,true,46,0.07692307692307693,0.0,false,true,true,false,false,5,1.0,refactored
3,27,true,false,0,112,0.9821428571428571,110,723,true,46,0.07692307692307693,0.0,false,true,true,false,false,5,1.0,refactored
2,8,true,true,0,100,0.17,17,124,true,6,0.0625,0.0,true,true,true,false,false,8,1.0,refactored
2,8,true,true,0,100,0.17,17,124,true,6,0.0625,0.0,true,true,true,false,false,8,1.0,refactored
2,0,true,true,0,101,0.21782178217821782,22,123,true,5,0.1,0.0,true,true,true,true,false,4,1.0,refactored
2,0,true,true,0,101,0.21782178217821782,22,123,true,5,0.1,0.0,true,true,true,true,false,4,1.0,refactored
2,0,true,false,0,101,0.12871287128712872,13,71,true,3,0.16666666666666666,0.0,false,true,true,true,false,3,1.0,refactored
3,27,true,true,0,100,0.29,29,180,true,11,0.1111111111111111,0.0,true,true,true,false,false,9,1.0,refactored
3,27,true,true,0,100,0.29,29,180,true,11,0.1111111111111111,0.0,true,true,true,false,false,9,1.0,refactored
2,6,true,false,0,112,0.3482142857142857,39,244,true,14,0.058823529411764705,0.0,false,true,true,false,false,11,1.0,refactored
2,6,true,false,0,112,0.3482142857142857,39,244,true,14,0.058823529411764705,0.0,false,true,true,false,false,11,1.0,refactored
2,6,true,true,0,112,0.125,14,86,true,5,0.09090909090909091,0.0,false,true,true,false,false,10,1.0,refactored
2,6,true,true,0,112,0.125,14,86,true,5,0.09090909090909091,0.0,false,true,true,false,false,10,1.0,refactored
2,0,true,true,0,48,0.16666666666666666,8,73,true,2,0.42857142857142855,0.0,true,true,true,true,false,2,1.0,refactored
2,0,true,true,0,48,0.16666666666666666,8,73,true,2,0.42857142857142855,0.0,true,true,true,true,false,2,1.0,refactored
2,0,true,true,0,176,0.14772727272727273,26,296,true,1,0.8695652173913043,0.0,true,true,true,true,false,3,1.0,refactored
2,0,true,true,0,176,0.14772727272727273,26,296,true,1,0.8695652173913043,0.0,true,true,true,true,false,3,1.0,refactored
2,5,true,false,0,35,1.0,35,269,true,9,0.25,0.0,false,true,true,false,false,4,1.0,refactored
2,1,true,false,0,161,0.9875776397515528,159,1840,false,0,0.6981132075471698,0.0,false,true,true,false,true,9,1.0,refactored
4,0,true,false,0,26,0.9615384615384616,25,134,true,7,0.18181818181818182,0.0,false,true,true,true,false,13,1.0,refactored
2,0,true,false,0,26,0.9615384615384616,25,134,true,7,0.18181818181818182,0.0,false,true,true,true,false,13,1.0,refactored
2,0,false,false,0,55,0.9818181818181818,54,359,true,12,0.15555555555555556,0.0,false,false,false,false,false,4,0.5217391304347826,refactored
2,0,false,true,0,55,0.36363636363636365,20,132,true,6,0.1,0.0,true,false,false,false,false,2,0.5217391304347826,refactored
2,0,false,true,0,46,0.30434782608695654,14,139,true,4,0.21428571428571427,0.0,true,false,false,false,false,2,0.5217391304347826,refactored
2,0,false,true,0,46,0.17391304347826086,8,83,true,2,0.125,0.0,true,false,false,false,false,1,0.5217391304347826,refactored
2,0,false,true,0,46,0.30434782608695654,14,121,true,5,0.2857142857142857,0.0,true,false,false,false,false,2,0.5217391304347826,refactored
2,17,true,false,0,87,0.9770114942528736,85,753,true,9,0.5606060606060606,0.0,false,true,true,false,true,8,1.0,refactored
2,17,true,false,0,80,0.975,78,586,true,6,0.5932203389830508,0.0,false,true,true,false,true,7,1.0,refactored
2,0,true,false,0,62,0.12903225806451613,8,86,false,0,0.6,0.0,false,true,true,true,true,2,1.0,refactored
2,0,true,false,0,62,0.12903225806451613,8,86,false,0,0.6,0.0,false,true,true,true,true,2,1.0,refactored
2,0,true,true,0,191,0.06282722513089005,12,114,true,3,0.25,0.0,true,true,true,true,false,11,1.0,refactored
2,0,true,true,0,191,0.06282722513089005,12,114,true,3,0.25,0.0,true,true,true,true,false,11,1.0,refactored
2,0,true,true,0,191,0.06282722513089005,12,114,true,3,0.25,0.0,true,true,true,true,false,11,1.0,refactored
2,0,true,true,0,191,0.06282722513089005,12,114,true,3,0.25,0.0,true,true,true,true,false,11,1.0,refactored
2,0,true,true,0,191,0.06282722513089005,12,114,true,3,0.25,0.0,true,true,true,true,false,11,1.0,refactored
2,0,true,true,0,117,0.1111111111111111,13,89,true,3,0.25,0.0,true,true,true,true,false,8,1.0,refactored
2,0,true,true,0,117,0.1111111111111111,13,89,true,3,0.25,0.0,true,true,true,true,false,8,1.0,refactored
3,44,true,false,0,61,0.9836065573770492,60,670,true,10,0.5405405405405406,0.0,false,true,true,false,true,2,1.0,refactored
2,7,true,false,0,20,0.95,19,248,true,1,0.6923076923076923,0.0,false,true,true,false,true,3,1.0,refactored
2,0,false,false,0,28,1.0,28,168,true,4,0.2222222222222222,0.0,false,false,false,false,false,6,0.5789473684210527,refactored
2,0,false,false,0,28,1.0,28,168,true,4,0.2222222222222222,0.0,false,false,false,false,false,6,0.5789473684210527,refactored
3,10,true,false,0,8,0.875,7,114,false,1,0.0,0.0,false,true,true,false,false,12,1.0,refactored
3,10,true,false,0,8,0.875,7,114,false,1,0.0,0.0,false,true,true,false,false,12,1.0,refactored
2,9,false,false,0,13,0.9230769230769231,12,92,true,3,0.36363636363636365,0.0,false,false,false,false,false,7,1.0,refactored
2,0,true,false,0,25,0.96,24,203,true,10,0.0,0.0,false,true,true,true,false,4,1.0,refactored
2,0,true,true,0,92,0.4891304347826087,45,206,true,9,0.09090909090909091,0.0,true,true,true,true,false,5,1.0,refactored
2,0,true,true,0,92,0.4891304347826087,45,206,true,9,0.09090909090909091,0.0,true,true,true,true,false,5,1.0,refactored
2,0,true,true,0,92,0.4891304347826087,45,206,true,9,0.09090909090909091,0.0,true,true,true,true,false,5,1.0,refactored
2,0,true,true,0,92,0.4891304347826087,45,206,true,9,0.09090909090909091,0.0,true,true,true,true,false,5,1.0,refactored
2,0,false,true,0,27,0.48148148148148145,13,98,true,5,0.0,0.0,true,false,false,false,false,5,1.0,refactored
2,0,false,true,0,27,0.48148148148148145,13,98,true,5,0.0,0.0,true,false,false,false,false,5,1.0,refactored
2,0,true,true,0,25,0.4,10,104,true,3,0.0,0.0,true,true,true,true,false,4,1.0,refactored
2,0,true,true,0,25,0.4,10,104,true,3,0.0,0.0,true,true,true,true,false,4,1.0,refactored
2,0,true,false,0,92,0.25,23,102,false,4,0.1,0.0,false,true,true,true,false,4,1.0,refactored
2,0,true,false,0,92,0.25,23,102,false,4,0.1,0.0,false,true,true,true,false,4,1.0,refactored
2,0,true,false,0,92,0.25,23,102,false,4,0.1,0.0,false,true,true,true,false,4,1.0,refactored
2,0,true,false,0,92,0.25,23,102,false,4,0.1,0.0,false,true,true,true,false,4,1.0,refactored
2,0,true,false,0,34,0.9705882352941176,33,235,true,8,0.3448275862068966,0.0,false,true,true,true,false,18,1.0,refactored
2,0,true,false,0,22,0.9545454545454546,21,125,true,5,0.3333333333333333,0.0,false,true,true,true,false,11,1.0,refactored
2,10,true,false,0,49,0.9795918367346939,48,587,true,3,0.5714285714285714,0.0,false,true,true,false,true,5,1.0,refactored
